year,scenario,category,value,nominal_gdp,raw_value,raw_share_gdp,share_gdp
2058,central,"Recreation, culture and religion",75141.0912519666,11570916.2745663,85272.5528551081,0.00736955923210192,0.00649396205701811
2058,central,Social Protection,1404226.92513282,11570916.2745663,1593562.35980697,0.137721362940784,0.121358316991664
2058,central,Transport,177424.931103988,11570916.2745663,201347.579111486,0.017401178466226,0.0153336975995567
2059,central,Defence,266119.372937989,12080036.5906472,302000.914766179,0.025,0.0220296826868909
2059,central,Economic affairs,182176.038030098,12080036.5906472,206739.289688572,0.0171141277708246,0.0150807521701669
2059,central,Education,564707.691359353,12080036.5906472,640848.644287771,0.0530502237703436,0.0467471838451691
2059,central,Environmental Protection,81636.3968974733,12080036.5906472,92643.636835101,0.00766915200462466,0.00675795940557658
2059,central,General public services excl interest,251588.782294947,12080036.5906472,285511.128179639,0.0236349555762681,0.0208268228665579
2059,central,Health,1146510.89890581,12080036.5906472,1301097.83604379,0.107706448261187,0.0949095551410397
2059,central,Housing and community amenities,54627.2717940786,12080036.5906472,61992.8037213462,0.00513183906821469,0.00452211145091838
2059,central,Public order and safety,225091.890715318,12080036.5906472,255441.594319085,0.0211457632932054,0.0186333782208568
2059,central,"Recreation, culture and religion",78469.4846435693,12080036.5906472,89049.7218671512,0.00737164338857193,0.00649579858924627
2059,central,Social Protection,1473777.77610023,12080036.5906472,1672490.92627333,0.138450816247381,0.122001101986834
2059,central,Transport,185284.012711039,12080036.5906472,210266.320382925,0.0174060996260327,0.0153380340631164
2060,central,Defence,277828.62534726,12611558.2006357,315288.955015891,0.025,0.0220296826868909
2060,central,Economic affairs,190245.231429686,12611558.2006357,215896.472651981,0.0171189371858189,0.0150849901656163
2060,central,Education,589690.928877815,12611558.2006357,669200.434317558,0.0530624704474526,0.0467579754615963
2060,central,Environmental Protection,85252.3492594543,12611558.2006357,96747.1371139913,0.00767130719097939,0.00675985852843761
2060,central,General public services excl interest,262732.501103726,12611558.2006357,298157.382516532,0.0236415974753622,0.0208326756237372
2060,central,Health,1208713.7808348,12611558.2006357,1371687.6883956,0.108764330828403,0.09584174783207
2060,central,Housing and community amenities,57046.898577956,12611558.2006357,64738.6748469857,0.00513328121847169,0.00452338225542033
2060,central,Public order and safety,235629.313047078,12611558.2006357,267399.803705857,0.0212027569830649,0.0186836003369672
2060,central,"Recreation, culture and religion",81945.1637416643,12611558.2006357,92994.0354865245,0.00737371496900656,0.00649762403963169
2060,central,Social Protection,1546760.10922461,12611558.2006357,1755313.65023363,0.139182932220474,0.122646233289923
2060,central,Transport,193490.8688299,12611558.2006357,219579.727474966,0.0174109910910056,0.0153423443599655
2061,central,Defence,290053.08486254,13166466.7614636,329161.669036591,0.025,0.0220296826868909
2061,central,Economic affairs,198671.486064171,13166466.7614636,225458.860311222,0.017123717728974,0.0150892027195674
2061,central,Education,615774.529707449,13166466.7614636,698800.952400774,0.0530742958654683,0.0467683958698573
2061,central,Environmental Protection,89028.3072566651,13166466.7614636,101032.216988812,0.00767344943933771,0.00676174625050042
2061,central,General public services excl interest,274369.32867842,13166466.7614636,311363.232709756,0.0236481995018642,0.0208384932456944
2061,central,Health,1274281.98458092,13166466.7614636,1446096.61733712,0.10983179037596,0.0967823796366209
2061,central,Housing and community amenities,59573.5936751897,13166466.7614636,67606.0505749361,0.00513471471122453,0.00452464543103949
2061,central,Public order and safety,246659.559356744,13166466.7614636,279917.285762271,0.0212598634723743,0.0187339218505212
2061,central,"Recreation, culture and religion",85574.6413930239,13166466.7614636,97112.8847034488,0.00737577411334713,0.00649943853148885
2061,central,Social Protection,1623342.65616145,13166466.7614636,1842222.01385525,0.139917720314091,0.123293719231703
2061,central,Transport,202060.877749208,13166466.7614636,229305.252169437,0.0174158531915777,0.0153466287812773
2062,central,Defence,302815.420596492,13745791.298968,343644.782474201,0.025,0.0220296826868909
2062,central,Economic affairs,207470.590506691,13745791.298968,235444.370052309,0.0171284697207635,0.0150933901144176
2062,central,Education,643006.735072983,13745791.298968,729704.944247352,0.0530856993516361,0.0467784444771294
2062,central,Environmental Protection,92971.3460359651,13745791.298968,105506.905566199,0.00767557889330969,0.00676362269831239
2062,central,General public services excl interest,286521.069356927,13745791.298968,325153.423030721,0.0236547620983546,0.0208442761224258
2062,central,Health,1343397.13744409,13745791.298968,1524530.73943219,0.110908910682112,0.0977315243790258
2062,central,Housing and community amenities,62212.0914442905,13745791.298968,70600.3036091286,0.00513613964257037,0.00452590106245547
2062,central,Public order and safety,258205.66216497,13745791.298968,293020.178541449,0.0213170833288767,0.0187843432618066
2062,central,"Recreation, culture and religion",89364.718279071,13745791.298968,101413.987152263,0.00737782095963266,0.00650124218645602
2062,central,Social Protection,1703702.42079669,13745791.298968,1933416.88690153,0.140655190003262,0.123943568161448
2062,central,Transport,211010.097399623,13745791.298968,239461.11752802,0.0174206862536898,0.0153508876142667
2063,central,Defence,316139.299102737,14350606.1161226,358765.152903065,0.025,0.0220296826868909
2063,central,Economic affairs,216659.031091945,14350606.1161226,245871.711103754,0.0171331934772791,0.0150975526287027
2063,central,Education,671437.890684047,14350606.1161226,761969.54380509,0.0530966802126241,0.0467881206724572
2063,central,Environmental Protection,97088.8534238614,14350606.1161226,110179.586791819,0.00767769569454176,0.00676548799669054
2063,central,General public services excl interest,299210.491099931,14350606.1161226,339553.791301294,0.0236612857013622,0.0208500246385952
2063,central,Health,1416250.64796683,14350606.1161226,1607207.2713167,0.111995776227949,0.0986892565029501
2063,central,Housing and community amenities,64967.3354744162,14350606.1161226,73727.0440952333,0.0051375561072924,0.00452714923319
2063,central,Public order and safety,270291.729852369,14350606.1161226,306735.841017367,0.0213744171176683,0.0188348650687793
2063,central,"Recreation, culture and religion",93322.4956311274,14350606.1161226,105905.401541099,0.0073798556440147,0.00650303512450819
2063,central,Social Protection,1788025.08372897,14350606.1161226,2029108.98575149,0.141395350783952,0.124595788446884
2063,central,Transport,220355.29537737,14350606.1161226,250066.351963952,0.0174254905988262,0.0153551211422216
2064,central,Defence,330049.428263258,14982032.785232,374550.8196308,0.025,0.0220296826868909
2064,central,Economic affairs,226254.022739713,14982032.785232,256760.419516107,0.0171378893102676,0.0151016905371302
2064,central,Education,701120.538038782,14982032.785232,795654.376873973,0.0531072377346725,0.0467974238268845
2064,central,Environmental Protection,101388.543739092,14982032.785232,115059.015125335,0.00767979998273332,0.00676734226873621
2064,central,General public services excl interest,312461.368058806,14982032.785232,354591.317201247,0.0236677707414159,0.0208557391735789
2064,central,Health,1493044.23166165,14982032.785232,1694355.12631113,0.11309247220319,0.0996556510764922
2064,central,Housing and community amenities,67844.487828108,14982032.785232,76992.1301096178,0.00513896419887093,0.00452839002561677
2064,central,Public order and safety,282942.996891601,14982032.785232,321092.910089861,0.0214318654012269,0.0188854877670874
2064,central,"Recreation, culture and religion",97455.3885071671,14982032.785232,110595.542718778,0.00738187830077331,0.00650481746397126
2064,central,Social Protection,1876505.42648278,14982032.785232,2129519.35481056,0.142138212173028,0.125250388474151
2064,central,Transport,230113.980293625,14982032.785232,261140.824818323,0.0174302665440522,0.015359329644536
2065,central,Defence,344571.603106841,15641242.2277822,391031.055694556,0.025,0.0220296826868909
2065,central,Economic affairs,236273.541139536,15641242.2277822,268130.894686166,0.0171425575271705,0.0151058041106136
2065,central,Education,732109.509664229,15641242.2277822,830821.669188047,0.0531173711837496,0.0468063532935923
2065,central,Environmental Protection,105878.472215165,15641242.2277822,120154.33190757,0.00768189189565453,0.00676918563585073
2065,central,General public services excl interest,326298.525023307,15641242.2277822,370294.172708937,0.0236742176430984,0.0208614201015141
2065,central,Health,1573990.46494566,15641242.2277822,1786215.54304353,0.114199084512024,0.100630783797333
2065,central,Housing and community amenities,70848.9386921809,15641242.2277822,80401.6786114906,0.00514036400949535,0.00452962352097188
2065,central,Public order and safety,296185.876423977,15641242.2277822,336121.360250262,0.021489428739441,0.0189362118500976
2065,central,"Recreation, culture and religion",101771.139654862,15641242.2277822,115493.19740704,0.00738388906233414,0.00650658932153703
