year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
1980,0.172156489684286,0.179977934791924,0.181789032527568,-0.00181109773564389,0.175271341694991,0.00470659309693314,0.183678757192161,-0.00370082240023661,0.181012827216,-0.00103489242407528,0.181818154254947
1981,0.177775154758158,0.177241419236319,0.178366389174931,-0.00112496993861216,0.17507904535679,0.00216237387952922,0.181984414573067,-0.00474299533674721,0.178112562859117,-0.000871143622797554,0.181818154254947
1982,0.177309886959045,0.176231791595048,0.177629872690936,-0.00139808109588782,0.175981896873141,0.000249894721906618,0.180001872771753,-0.00377008117670455,0.176899886704261,-0.000668095109213174,0.181818154254947
1983,0.186176183825661,0.185482630066714,0.186850393120022,-0.00136776305330846,0.185382989959686,9.96401070278707e-05,0.180012935240475,0.00546969482623844,0.186019726134905,-0.000537096068190968,0.181818154254947
1984,0.183372310570627,0.189587998584613,0.190947802465844,-0.00135980388123086,0.187492772140774,0.00209522644383947,0.181806882283729,0.00778111630088391,0.19033469311844,-0.000746694533826475,0.181818154254947
1985,0.192169352612693,0.184543603718905,0.185945758360314,-0.00140215464140903,0.184168528519713,0.000375075199191971,0.180162279415823,0.00438132430308111,0.185172399115811,-0.000628795396906523,0.181818154254947
1986,0.19397384398381,0.182842895823013,0.184243061634523,-0.00140016581150954,0.183196798338997,-0.000353902515983412,0.180686331372309,0.00215656445070395,0.182220650378158,0.000622245444855396,0.181818154254947
1987,0.193518182072281,0.185268471552277,0.187186831387672,-0.00191835983539479,0.184300710881778,0.000967760670498807,0.182072746267455,0.00319572528482162,0.184063280374873,0.00120519117740414,0.181818154254947
1988,0.184336083928577,0.185672892109483,0.188343778861607,-0.0026708867521236,0.181024609165108,0.00464828294437533,0.184083748337448,0.00158914377203559,0.185384694219234,0.000288197890248809,0.181818154254947
1989,0.177499341760607,0.183052799708755,0.186280468052556,-0.00322766834380106,0.174923770410629,0.0081290292981262,0.185278525758028,-0.00222572604927304,0.184493789159999,-0.00144098945124407,0.181818154254947
1990,0.177101822269554,0.179927569929005,0.183823415031739,-0.00389584510273414,0.172606224435331,0.00732134549367375,0.183704415913876,-0.00377684598487138,0.181466808661015,-0.00153923873201073,0.181818154254947
1991,0.186301910683893,0.186471945642696,0.190040420768342,-0.00356847512564595,0.18100083921922,0.00547110642347623,0.182895491594338,0.00357645404835871,0.187297239601136,-0.000825293958439804,0.181818154254947
1992,0.195142457678356,0.1904169797017,0.193637471599569,-0.00322049189786833,0.188087769141945,0.00232921055975552,0.180540425745819,0.00987655395588161,0.190803426872716,-0.000386447171015464,0.181818154254947
1993,0.193681992733886,0.192835075514557,0.195413500363762,-0.00257842484920529,0.191390263933859,0.00144481158069773,0.180795890171308,0.0120391853432488,0.192723726329688,0.000111349184868853,0.181818154254947
1994,0.187834193069795,0.192580881403366,0.194721834498388,-0.00214095309502194,0.190829335673419,0.00175154572994715,0.181880693581399,0.0107001878219675,0.19212893471184,0.000451946691526539,0.181818154254947
1995,0.185993233971989,0.188641249696884,0.190747401860812,-0.00210615216392823,0.185154821449132,0.00348642824775158,0.183250829955179,0.00539041974170454,0.188588850080475,5.23996164089047e-05,0.181818154254947
1996,0.18569830121493,0.187265999459524,0.189276781730033,-0.00201078227050855,0.183154399724441,0.00411159973508335,0.183598024069017,0.00366797539050673,0.187586947110029,-0.000320947650504361,0.181818154254947
1997,0.182914938095255,0.187718548214001,0.189236813405744,-0.00151826519174336,0.183907212965784,0.00381133524821678,0.183416929394003,0.00430161881999824,0.188412843131419,-0.000694294917417598,0.181818154254947
1998,0.182322475796588,0.185927560638854,0.18699555282179,-0.00106799218293535,0.18244610326631,0.00348145737254418,0.183622473903803,0.00230508673505173,0.186536706179608,-0.000609145540753198,0.181818154254947
1999,0.187184304372771,0.181818154254947,0.181818154254947,0,0.181818154254947,0,0.181818154254947,0,0.181818154254947,0,0.181818154254947
2000,0.185422409721814,0.180744986180698,0.17950101278684,0.00124397339385748,0.180400792880936,0.000344193299761542,0.182947824304988,-0.00220283812429065,0.181203482824275,-0.000458496643577666,0.181818154254947
2001,0.185118844133793,0.181345145379791,0.178407159320079,0.00293798605971196,0.180975755770194,0.000369389609596427,0.184424685054787,-0.00307953967499608,0.182045990249259,-0.000700844869468725,0.181818154254947
2002,0.183537275390522,0.185063003406689,0.179735350335957,0.00532765307073183,0.184403180546212,0.000659822860476667,0.186921386659256,-0.00185838325256668,0.185947246933589,-0.000884243526899781,0.181818154254947
2003,0.183883495628723,0.184268347353811,0.177000261084446,0.00726808626936459,0.184241870719644,2.64766341666611e-05,0.188051624926199,-0.00378327757238803,0.18532943958609,-0.00106109223227974,0.181818154254947
2004,0.182806292080721,0.184535050301362,0.175506023868692,0.00902902643266959,0.18343284441894,0.0011022058824218,0.189932001338297,-0.00539695103693511,0.186552435533103,-0.00201738523174172,0.181818154254947
2005,0.183811816883052,0.182598223276697,0.171790854073946,0.0108073692027509,0.182314891356147,0.00028333192054969,0.189502880311671,-0.00690465703497367,0.186004198343274,-0.00340597506657692,0.181818154254947
2006,0.18296484863998,0.182545256467266,0.170467248405498,0.0120780080617686,0.181205093339623,0.00134016312764307,0.190186312412953,-0.00764105594568709,0.187595269498672,-0.0050500130314054,0.181818154254947
2007,0.181648197794011,0.18140971368985,0.167808699841617,0.013601013848233,0.180005361288824,0.00140435240102521,0.19053556653514,-0.00912585284529047,0.187697667658915,-0.00628795396906509,0.181818154254947
2008,0.18082473964625,0.180659597291524,0.165816804207444,0.0148427930840791,0.179292252283585,0.00136734500793834,0.190705445953824,-0.0100458486623005,0.187982443684664,-0.00732284639314038,0.181818154254947
2009,0.184121178394567,0.183530715780627,0.16713021333974,0.0164005024408863,0.181689554017164,0.00184116176346247,0.191341832279269,-0.00781111649864238,0.192248701960653,-0.0087179861800267,0.181818154254947
2010,0.188192230215827,0.185399385305843,0.166233988985199,0.0191653963206437,0.187054275681058,-0.0016548903752151,0.191396668266482,-0.00599728296063942,0.193331377239736,-0.00793199193389355,0.181818154254947
2011,0.186540721176788,0.185011032029086,0.162669885722058,0.0223411463070276,0.184649464032788,0.000361567996298023,0.192423107119874,-0.00741207509078773,0.197108793467485,-0.0120977614383992,0.181818154254947
2012,0.18925334786515,0.186660766581162,0.161047855114273,0.0256129114668885,0.188287007867497,-0.00162624128633579,0.193648113428641,-0.00698734684747893,0.198817477588021,-0.0121567110068592,0.181818154254947
2013,0.18850675331162,0.190860997162147,0.162115221960761,0.0287457752013863,0.194571091304269,-0.00371009414212217,0.196950307812934,-0.00608931065078644,0.200764524663425,-0.00990352750127749,0.181818154254947
2014,0.187702263349537,0.195635428181536,0.163617843781803,0.0320175843997331,0.199999583043119,-0.00436415486158337,0.200367150442055,-0.00473172226051863,0.204739861532578,-0.00910443335104216,0.181818154254947
2015,0.191951103232395,0.199150761746982,0.163931960164115,0.0352188015828666,0.206477510460219,-0.00732674871323666,0.202852407327065,-0.00370164558008337,0.206008561544494,-0.00685779979751161,0.181818154254947
2016,0.199724567759589,0.20059339610749,0.162136372254723,0.0384570238527672,0.210644030441053,-0.010050634333563,0.205240030263257,-0.00464663415576672,0.205577909618385,-0.0049845135108943,0.181818154254947
2017,0.199510876926982,0.20378905730253,0.162716029846632,0.0410730274558976,0.210261527622907,-0.00647247032037754,0.209017265572713,-0.00522820827018358,0.211190503120283,-0.00740144581775371,0.181818154254947
2018,0.200052876503506,0.205887215827759,0.162187518935744,0.0436996968920154,0.211863970636424,-0.00597675480866461,0.21175975330158,-0.00587253747382038,0.213668558864477,-0.00778134303671807,0.181818154254947
2019,0.203693134973003,0.207426179571618,0.161057720655794,0.0463684589158239,0.212143655391237,-0.00471747581961843,0.214548102657541,-0.00712192308592335,0.216347214265229,-0.00892103469361108,0.181818154254947
2020,0.218888305339811,0.212818338052803,0.162608315618077,0.0502100224347257,0.217480364253257,-0.00466202620045464,0.218274817042278,-0.00545647898947557,0.221909671499743,-0.00909133344693996,0.181818154254947
2021,0.224205376627737,0.219186483384154,0.16496365030112,0.0542228330830343,0.221399998665151,-0.00221351528099692,0.222627054049587,-0.00344057066543288,0.230386901391551,-0.0112004180073972,0.181818154254947
2022,0.22059554817834,0.216640433184601,0.160926439949082,0.0557139932355193,0.213632737514478,0.00300769567012307,0.226463996202755,-0.00982356301815379,0.230716280142436,-0.0140758469578342,0.181818154254947
2023,0.21322794514463,0.215457321838146,0.160632321567784,0.0548250002703623,0.210328649927115,0.00512867191103161,0.227735279190813,-0.012277957352667,0.229493869083674,-0.0140365472455276,0.181818154254947
2024,0.222301023190676,0.216224395105022,0.160907076713278,0.0553173183917446,0.213489166639704,0.00273522846531799,0.227465091927208,-0.0112406968221861,0.228630004289824,-0.0124056091848013,0.181818154254947
