year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
1990,0.343137399913225,0.341166518932706,0.342468330923856,-0.00130181199115009,0.324181555082304,0.0169849638504022,0.354927949360815,-0.0137614304281086,0.343154919984558,-0.00198840105185205,0.341233198553415
1991,0.357796442473658,0.363158982034648,0.365890903584238,-0.00273192154958957,0.35046643188731,0.0126925501473387,0.350127705736128,0.0130312762985201,0.364225103449684,-0.00106612141503559,0.341233198553415
1992,0.373779001662636,0.378476844579679,0.382124085190466,-0.0036472406107862,0.373073253505934,0.0054035910737455,0.342490333433143,0.0359865111465363,0.37897606016291,-0.000499215583230961,0.341233198553415
1993,0.372680943784412,0.384636641506978,0.388595233515937,-0.00395859200895865,0.38128478869659,0.00335185281038819,0.340770301133063,0.0438663403739151,0.384492799728759,0.000143841778219078,0.341233198553415
1994,0.370988075176557,0.38066268368894,0.38486800806711,-0.00420532437817001,0.376599231017408,0.00406345267153208,0.341675155240725,0.038987528448215,0.380078855294992,0.000583828393947994,0.341233198553415
1995,0.371172449088561,0.364305913353093,0.369029833404541,-0.0047239200514479,0.356217665392899,0.00808824796019375,0.344665216710734,0.0196406966423588,0.364238223104519,6.76902485737263e-05,0.341233198553415
1996,0.365820928245798,0.358599497150728,0.363721940202877,-0.00512244305214871,0.349060898961631,0.00953859818909752,0.34523475091785,0.0133647462328786,0.359014099923242,-0.000414602772513817,0.341233198553415
1997,0.356710575079068,0.360812458845647,0.364851818836801,-0.00403935999115385,0.351970451393784,0.00884200745186281,0.345138950220522,0.0156735086251244,0.361709354639248,-0.00089689579360136,0.341233198553415
1998,0.342888598992677,0.354088186262139,0.356921899169169,-0.00283371290702972,0.346011470353776,0.00807671590836334,0.345689302415079,0.00839888384706006,0.354875085401808,-0.000786899139669117,0.341233198553415
1999,0.346025710460805,0.341233198553415,0.341233198553415,0,0.341233198553415,0,0.341233198553415,0,0.341233198553415,0,0.341233198553415
2000,0.345364892411548,0.336769847167248,0.333413083403457,0.00335676376379074,0.335971344930323,0.000798502236925125,0.344796174879111,-0.00802632771186285,0.337362136842268,-0.000592289675019786,0.341233198553415
2001,0.351343830078175,0.336998031212951,0.329964093198585,0.00703393801436519,0.336141075456508,0.000856955756442679,0.348218735249549,-0.0112207040365989,0.337903388287624,-0.000905357074673097,0.341233198553415
2002,0.345902562583948,0.348006449426563,0.334850402875818,0.0131560465507456,0.346475710651491,0.00153073877507198,0.354777710934551,-0.00677126150798801,0.349148722371244,-0.001142272944681,0.341233198553415
2003,0.339459424494081,0.344285531746993,0.326139030039046,0.018146501707947,0.344224107972553,6.1423774440017e-05,0.358070396502185,-0.0137848647551919,0.34565625928061,-0.00137072753361717,0.341233198553415
2004,0.338303527603101,0.343875484587937,0.321519663403815,0.0223558211841215,0.341318450899961,0.00255703368797589,0.363539978855425,-0.0196644942674888,0.346481559158024,-0.00260607457008699,0.341233198553415
2005,0.337429783628752,0.338827973306078,0.312332623360177,0.0264953499459006,0.33817066483288,0.000657308473197948,0.363985990815224,-0.0251580175091457,0.343227839463368,-0.00439986615728966,0.341233198553415
2006,0.334513844172569,0.339624195774498,0.309977444332748,0.0296467514417499,0.336515119403723,0.00310907637077473,0.36746537865965,-0.0278411828851526,0.346147843480787,-0.0065236477062891,0.341233198553415
2007,0.330250600490668,0.335644565419575,0.303117125478198,0.0325274399413766,0.332386574824096,0.00325799059547854,0.368895799261427,-0.033251233841853,0.343767395248417,-0.00812282982884244,0.341233198553415
2008,0.329956046098614,0.333535579239492,0.298342264111109,0.0351933151283832,0.33036344297698,0.00317213626251189,0.370138937706137,-0.0366033584666451,0.342995291477665,-0.00945971223817277,0.341233198553415
