y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,tot,rp_g,unemp
1980,1989,0.00721456187401336,0.00546002770447191,0.00175453416954144,-0.00175807769201184,0.00243225849108882,0.002112910212072,-0.000878434292816055,0.0026415614698363,-0.000121024059420618,6.22047595075497e-05,0.000968628816215761
1990,2000,0.00524692273492851,0.000815818235760851,0.00443110449916766,-0.00348911473117701,-0.0070802501626166,0.00332528884555148,0.0021344021071012,0.00579950845680381,-0.000490463086507098,-0.000474977342451761,0.00109142414905684
2001,2011,0.00168650593263787,0.00296525365666524,-0.00127874772402737,0.000113668015889527,0.00185285457412469,-0.00215121780493261,0.00248493793899651,-0.00557357755157459,0.0055970724723923,0.00105391983602225,-0.000412403824252834
2012,2024,0.0253286067514943,0.0188144703656668,0.00651413638582745,0.00113208734841673,0.00258489102731034,0.000623461227009882,0.000323106855203753,0.0108366437852371,-0.000464286550755267,0.00531789108399528,-0.00153932441075099
