y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,tot,rp_g,unemp
2004,2005,0.00145892306726826,-7.64282010046093e-05,0.00153535126827287,9.01339240743887e-06,0.000167156887048354,-9.2556274498583e-05,0.000539672351652748,0.000121829010799058,0.000698106205352426,-0.000493775374609387,-0.00102587439915667
2005,2006,-0.00190793444244107,-0.000417087678021934,-0.00149084676441914,0.000152163821497325,0.00023463177487505,-0.000266507637178145,2.92263218048092e-05,-0.00213135476038508,0.000723712354896704,0.000754465626127404,8.65748203399949e-05
2006,2007,0.00103631254074588,0.000251584978849363,0.000784727561896513,0.000127051758731602,0.000288232771250638,-8.71157860492756e-05,0.000303415136594029,0.000346273745980464,0.000614525552548603,-0.000329270740576517,-0.00101152745963018
2007,2008,-0.00046413151010101,0.00020474930749773,-0.00066888081759874,0.000156500342878226,0.000522435745681561,-0.000220541193181049,0.000197312177762672,-0.000256712497253086,0.000505284938019918,-0.000148445622717207,-0.000551084583693304
2008,2009,0.00123249605853619,0.00110763258473024,0.000124863473805947,-0.000182965567849482,0.000146259734017674,-0.000588721326574553,-0.00036570839698222,-0.00109086543993355,0.000823984093671873,0.000309265872427435,0.00205638361595307
2009,2010,0.00122215049514136,0.00174759469973711,-0.000525444204595747,-0.000530703406873644,-0.000435677639157593,2.74297159140761e-05,0.000453597292724384,0.0020203818097034,-0.000243133334465492,-0.000569016102449822,0.0010247163643418
2010,2011,-0.000631099075580177,0.00109014338194269,-0.00172124245752287,0.000403380768480565,0.00028807795093287,-0.000681872381029523,-0.000343145692026856,-0.000792313984938904,0.00215550194340427,0.000292312719155664,-0.000231797942035393
2011,2012,0.00229669735734186,0.00252660315721277,-0.000229905799870903,-0.000110771862322454,-0.000116048493234767,-2.27476919718465e-05,0.000114388468792568,0.00285708624427588,0.000165391806083347,-0.000452587338157029,9.18920237470654e-05
2012,2013,-0.000489104922718989,0.00218227768705663,-0.00267138260977562,-0.000249620007043289,-0.00015805137026977,0.00030276702655219,0.000496009489307949,0.00273156265275468,-0.00111352098498152,-5.76146608633652e-05,0.000230745541599751
2013,2014,0.000558948806921186,0.00182193647663624,-0.00126298766971505,-0.000118983129621058,-0.000130546326644732,-6.77158117743841e-05,8.05651918122121e-05,0.000460318197578101,-0.000418878023542362,0.000820433309995072,0.00119674306883339
2014,2015,0.00220686665871685,0.00203497037814623,0.000171896280570617,-0.000332631009435983,-0.00029456848691197,0.000316472695679306,0.000584153445227275,0.00263642590366052,-0.00110224766734121,-0.000104335296517146,0.000331700793785434
2015,2016,0.00500717394220193,0.00181345018436665,0.00319372375783528,-4.91131505410501e-05,-5.20223160491112e-05,0.000434121763583659,0.00074968330209083,0.00331447693734811,-0.000963739944299722,-0.000398367492741834,-0.00122158891502423
2016,2017,-0.000342566053351631,0.000888266564879189,-0.00123083261823082,0.000427341547764118,0.000324624471075753,-0.000499178470076654,-0.000483882143338299,-0.00187268682956017,0.00113057126111844,0.00135857445718048,0.000502902270715524
2017,2018,1.06343479439608e-05,0.00125342815846208,-0.00124279381051812,0.000154169240409153,0.000121116899546953,3.22697314947571e-06,3.89078000258989e-05,0.000360280495524896,0.000117391745702824,0.00064481682511047,-0.000186481821007586
2018,2019,0.00410332487158574,0.00118980218474687,0.00291352268683887,0.000243064196147871,0.000175162116196022,-5.413932381042e-05,-2.27545049973509e-06,0.000373165508127243,0.000510256253692688,0.000510554041923176,-0.000565985157029975
2019,2022,0.0121138344334079,0.00470619770750294,0.00740763672590499,0.000440864122836382,-0.000712929446525517,-6.00002266714453e-05,-0.000645055441184328,0.00113882664069058,0.00246425378703627,0.0023848679495372,-0.000304629678216212
2022,2023,-0.00377555172059484,0.000995319051993064,-0.0047708707725879,0.000911110218785142,0.00263774660507723,-2.49846701215331e-05,-0.000619293179980703,-0.00084679967742441,-0.000327685456645036,0.000913089625484434,-0.00164786441318206
2023,2024,0.00593504638738214,0.00192882197187552,0.00400622441550662,-0.000294114680884599,0.000674358881815347,0.000272891270499865,0.000124293841742595,0.00254107395653626,-0.000760687521496076,-0.000754127675112495,0.000125133898774619
