year,y_actual,yhat_full,yhat_cf_Demography,impact_Demography,yhat_cf_RelPrices,impact_RelPrices,yhat_cf_UR,impact_UR,yhat_cf_ToT,impact_ToT,yhat_cf_AllFixed
1996,0.126851312835013,0.130112973093078,0.130658524152216,-0.000545551059138505,0.127568533507921,0.00254443958515641,0.127855899945526,0.00225707314755189,0.130096299603224,1.66734898532084e-05,0.125840337929655
1997,0.127200667801257,0.13006602693504,0.130606080821726,-0.000540053886686626,0.127983339117742,0.0020826878172977,0.127419041042397,0.00264698589264259,0.130029957752908,3.60691821314485e-05,0.125840337929655
1998,0.126990939518188,0.128528804554225,0.12906936598409,-0.000540561429865416,0.126749856137919,0.00177894841630558,0.127110370519286,0.00141843403493944,0.128497158951034,3.16456031907997e-05,0.125840337929655
1999,0.133130945282907,0.125840337929655,0.125840337929655,0,0.125840337929655,0,0.125840337929655,0,0.125840337929655,0,0.125840337929655
2000,0.129908850453484,0.125793175522347,0.125076115391758,0.000717060130588976,0.125225701240485,0.000567474281862268,0.127148691613325,-0.00135551609097803,0.125769356251128,2.38192712188612e-05,0.125840337929655
2001,0.129695918361581,0.126020535649128,0.124352072249471,0.00166846339965768,0.12565021262016,0.000370323028968111,0.127915533815715,-0.00189499816658664,0.125984126191694,3.64094574345775e-05,0.125840337929655
2002,0.128065740907216,0.128073950445263,0.124796433337021,0.00327751710824278,0.128020234105295,5.37163399684237e-05,0.129217508543788,-0.00114355809852457,0.128028013279341,4.5937165922133e-05,0.125840337929655
2003,0.126636430131711,0.127727353197367,0.123186160268244,0.00454119292912343,0.128108627384633,-0.000381274187265329,0.130055381270619,-0.00232802807325211,0.127672228598261,5.51245991065319e-05,0.125840337929655
2004,0.125473480463432,0.127990462543073,0.122378769716383,0.0056116928266902,0.128235849843915,-0.000245387300842115,0.131311448248866,-0.00332098570579287,0.12788565774971,0.000104804793363056,0.125840337929655
2005,0.12575187441779,0.127797490836636,0.121118486927662,0.00667900390897365,0.128447527578747,-0.000650036742111088,0.132046248254143,-0.00424875741750733,0.12762054767901,0.000176943157625953,0.125840337929655
2006,0.127653149784228,0.128145101898577,0.120730576432476,0.00741452546610082,0.128815316307063,-0.00067021440848658,0.13284700124598,-0.00470189934740295,0.127882749639866,0.000262352258710769,0.125840337929655
2007,0.125813116661254,0.128208275571144,0.119937191919738,0.00827108365140686,0.12882252960381,-0.000614254032665212,0.133823831839398,-0.00561555626825366,0.127881611280143,0.000326664291001727,0.125840337929655
2008,0.127152660334253,0.128396192574373,0.119346461470512,0.00904973110386011,0.129088818993362,-0.000692626418989678,0.134577870403421,-0.00618167782904841,0.128015764785477,0.000380427788895771,0.125840337929655
2009,0.131717610836169,0.130742208792484,0.120854416275325,0.00988779251715997,0.131374498759017,-0.000632289966532501,0.135548746908744,-0.0048065381162595,0.130289302364023,0.000452906428461797,0.125840337929655
2010,0.140496115107914,0.131732600168194,0.120312548712867,0.0114200514553277,0.133982054901125,-0.00224945473293089,0.135423008044138,-0.00369040787594366,0.131320526776108,0.000412073392086571,0.125840337929655
2011,0.136261206491254,0.133485769895523,0.120296332377185,0.0131894375183373,0.135097276719941,-0.00161150682441852,0.138046757108449,-0.00456098721292617,0.132857281410647,0.000628488484875206,0.125840337929655
2012,0.134633637465407,0.134608092949331,0.119692574147798,0.014915518801533,0.137087774496736,-0.00247968154740497,0.138907726146386,-0.00429963319705468,0.133976541986728,0.000631550962603394,0.125840337929655
2013,0.133432534520973,0.135854770347642,0.119154587064609,0.0167001832830337,0.139307996740165,-0.00345322639252241,0.139601791078494,-0.0037470207308514,0.135340274089315,0.000514496258327724,0.125840337929655
2014,0.131092275211904,0.137740317002974,0.119143356967574,0.0185969600354,0.141998625473131,-0.00425830847015743,0.140651972166244,-0.00291165516326983,0.137267334331627,0.000472982671346295,0.125840337929655
2015,0.132180311450186,0.138579078505902,0.11814008328258,0.0204389952233227,0.14435788124024,-0.00577880273433792,0.140856798661013,-0.00227772015511102,0.138222810263528,0.000356268242373781,0.125840337929655
2016,0.136226156049315,0.138508210080485,0.11616450756687,0.0223437025136149,0.145583839105782,-0.00707562902529707,0.141367360923652,-0.00285915084316696,0.138249260574806,0.000258949505679534,0.125840337929655
2017,0.139227624924446,0.140806334429311,0.117003240179569,0.0238030942497417,0.14681096503758,-0.00600463060826886,0.144023312663661,-0.00321697823435008,0.140421823336777,0.000384511092533318,0.125840337929655
2018,0.141562451819408,0.141582521715803,0.116410482669579,0.0251720390462234,0.147803207760456,-0.0062206860446532,0.14519593799134,-0.00361341627553682,0.141178274655688,0.00040424706011466,0.125840337929655
2019,0.142299273691332,0.142495553211244,0.115964488743704,0.0265310644675405,0.148452588703814,-0.00595703549256982,0.146877821867484,-0.00438226865624006,0.142032098248385,0.000463454962858739,0.125840337929655
2020,0.150096453929361,0.145288446554919,0.116872071698509,0.0284163748564095,0.15137184878124,-0.00608340222632189,0.148645612680482,-0.00335716612556375,0.144816144434179,0.000472302120740037,0.125840337929655
2021,0.15033933667474,0.149434596813979,0.119142982089504,0.0302916147244756,0.154596846912368,-0.00516225009838817,0.151551573324089,-0.00211697651010947,0.148852726045633,0.000581870768346871,0.125840337929655
2022,0.14790621029293,0.147902423803488,0.117222950273313,0.0306794735301755,0.151206068787012,-0.00330364498352398,0.153947418102726,-0.00604499429923758,0.147171172177069,0.000731251626419543,0.125840337929655
2023,0.145529217167338,0.14569596050568,0.116187192457507,0.029508768048173,0.148523047186586,-0.00282708668090548,0.153251229271523,-0.00755526876584284,0.144966750531079,0.00072920997460077,0.125840337929655
2024,0.149043054505084,0.145164839351174,0.115944106393383,0.0292207329577908,0.148789309120048,-0.00362446976887446,0.152081082542693,-0.00691624319151937,0.144520357927052,0.000644481424122212,0.125840337929655
