y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,tot,rp_g,unemp
2004,2005,0.000278393954358358,-5.43706332506951e-05,0.000332764587609053,0.000159204312061338,0.000537145327565567,-0.000230177750968543,0.000829998609419396,-0.000758238166544143,0.000516461598059014,0.0004022421269578,-0.00151100668980112
2005,2006,0.00190127536643811,0.000432310479451896,0.00146896488698621,5.91389852308544e-05,0.000136336691347991,-6.53233598797829e-05,0.00078700344650638,-0.000622114063538839,0.000710417859801644,-0.000288728103446219,-0.000284420976570133
2006,2007,-0.00184003312297495,0.000161376136814951,-0.00200140925978991,0.000306829019083406,0.000626078372051387,1.77293244570277e-05,0.000570089870147587,1.58470214944797e-05,0.000442932911681998,-0.000320192814384266,-0.00149793756771667
2007,2008,0.00133954367299957,0.000303425111175213,0.00103611856182436,0.000116786387361152,0.000915443371397821,-0.000275779518077386,0.000473021319424997,-0.000400656490611261,0.000379551499435938,-5.55275741029803e-05,-0.000849413883653069
2008,2009,0.00456495050191619,0.00231410973130718,0.002250840770609,-0.000619458374409695,9.0147524210344e-05,-0.000671843824924522,-0.000197412403671482,-0.00043715796805092,0.000864413469892806,-0.000306274458426654,0.00359169576668731
2009,2010,0.0087785042717444,0.000909427984763215,0.00786907628698118,-0.000917218148424487,-0.000420467283289195,-0.00116368926455961,-0.00061432648995937,-0.000598746577680476,-0.000178838959468308,0.00291561624082316,0.00188709846732149
2010,2011,-0.00423490861666001,0.00196492182030911,-0.00619983043696912,0.00134454623628254,0.000867988127164758,-0.000153513428673765,-6.3701512461287e-05,-6.38870912248951e-05,0.00206897062323052,-0.00177926604788856,-0.000256215086120203
2011,2012,-0.00162756902584621,0.00110840379353002,-0.00273597281937623,0.000119960833149004,0.000254942155459108,-0.000765802098989415,-0.00118785676697054,0.000605925319708116,0.000197970101457771,0.00154851443533283,0.000334749814383136
2012,2013,-0.00120110294443473,0.000945692714714847,-0.00214679565914958,-0.000824215035255429,-0.00047560664643998,-0.000536994639068371,-0.000189050228025749,0.0016246414668099,-0.00108749037452866,0.00216649759919645,0.000267910572026694
2013,2014,-0.00234025930906887,0.00165225499898986,-0.00399251430805872,-0.000587953686981947,-0.000573822570846897,-0.000684092721597826,-0.000222288499426294,0.000897367488006834,-0.00026842650723972,0.00160998272014624,0.00148148877692947
2014,2015,0.00108803623828221,0.000600009926957542,0.000488026311324672,-0.000859144150707193,-0.00054557227606693,-0.000838935894524133,-0.000382173071408455,0.000849272508872301,-0.00102128753256827,0.00306444311806719,0.000333407225293029
2015,2016,0.00404584459912871,-0.000202911641738767,0.00424875624086748,-9.92615972325381e-05,7.72110558321965e-05,-0.000529143855219247,-0.000214497371443023,0.00114188112298697,-0.000989766681645213,0.00261027454800533,-0.00219960886302324
2016,2017,0.00300146887513122,0.00222925067916736,0.000772218195963862,0.00063680320925312,7.53899918423541e-05,0.000308091384778043,0.000474995582276846,0.00134629809469905,0.00113737207439651,-0.00215794707100553,0.000408247412926977
2017,2018,0.00233482689496173,0.000723167374937758,0.00161165952002397,0.000127106103829116,-1.94436495428005e-06,-7.47498677885629e-05,-6.46870607469849e-05,0.000987985876056813,0.000146488885071269,0.000354270216603442,-0.000751302413133055
2018,2019,0.00073682187192417,0.000888159159365319,-0.000151337287441148,0.000432797296573661,0.00014711350984962,0.000213223770100615,0.000139609610985719,0.0012812511087427,0.000458996385654296,-0.000592225561670112,-0.00119260696087117
2019,2022,0.00560693660159803,0.00497447846905293,0.000632458132545102,0.00122694989373094,-0.00209914312102323,0.0022513734237469,0.000479594802175644,0.00700414037388664,0.00232322257025363,-0.00516363839834327,-0.00104802107537433
2022,2023,-0.00237699312559145,-0.00176250862286689,-0.000614484502724553,-0.000233282546472078,0.00357246393495124,0.000196000854216032,-0.000917567999470069,0.000582453116119237,-0.000432000036221705,-0.000849217706442929,-0.00368135823954662
2023,2024,0.0035138373377453,-0.000462215888198801,0.0039760532259441,-0.00143839708145256,0.000995485699296102,-0.000472036902082162,-0.00107487021967996,0.000307573796345763,-0.000840550626602117,0.0016334727088436,0.000427106737132539
