y0,y1,d_actual,d_hat,unexplained,0_14,15_34,35_54,55_64,65p,tot,rp_g,unemp
1980,1989,0.00534285207632154,0.00454797055402086,0.000794881522300679,-0.00758709303512931,0.00350285921794318,0.00772021024225387,-0.00101527652065379,0.00652089913996481,-0.000258337344979709,-0.00734699333642506,0.00301170219104687
1990,2000,0.00832058745225966,-0.000559743826599325,0.00888033127885899,-0.00854033561744573,-0.017170342127903,0.00527797253264983,-0.000161839998410335,0.00519693309569758,-0.000781811130971266,0.0148392839848148,0.000780395434968801
2001,2011,0.00142187704299565,0.00391576103648514,-0.00249388399348949,-0.000801693521701156,0.00370405125918564,-0.00462849821137874,0.00938040223650103,-0.00924692438821589,0.00719294807122705,-0.000454294084406378,-0.00123023032472641
2012,2024,0.0330476753255259,0.0276578095533104,0.00538986577221553,-3.873511260708e-05,0.0032051132931433,0.00141668698170698,0.0024947598603096,0.0343200926455591,0.00124384531246977,-0.00833522781116841,-0.00664872561610293
