scenario,benefit_on,common_shocks_on,nz_differential_on,find_AB,find_A0,find_NZ,sep_AB,sep_A0,sep_NZ,search_AB,search_A0,search_NZ,accept_AB,accept_A0,accept_NZ,contact,main_find_did_pp,placebo_find_did_pp,main_sep_did_pp,placebo_sep_did_pp
B0_C0_N0,false,false,false,0.08123287894905111,0.09844650950989836,0.09844650950989836,0.04886707881287968,0.04797807044389324,0.04797807044389324,0.8876886914232983,0.9389345428132937,0.9389345428132937,0.6331407021340251,0.7282405829074001,0.7282405829074001,0.1546844425011136,0.0,0.0,2.0816681711721685e-15,0.0
B0_C0_N1,false,false,true,0.08123287894905111,0.09844650950989836,0.10254081191006546,0.04886707881287968,0.04797807044389324,0.047965429518912694,0.8876886914232983,0.9389345428132937,0.9484278612561111,0.6331407021340251,0.7282405829074001,0.7514733217377595,0.1546844425011136,-0.4094302400167102,-0.4094302400167102,0.0012640924980565627,0.001264092498054481
B0_C1_N0,false,true,false,0.06462159421601404,0.07853138994309382,0.07853138994309382,0.05521492989902144,0.0543318547625149,0.0543318547625149,0.8695487968078526,0.9216361571456716,0.9216361571456716,0.6331407021340251,0.7282405829074001,0.7282405829074001,0.1238088014986244,0.3303834833767477,0.0,-0.00059332324798822,0.0
B0_C1_N1,false,true,true,0.06462159421601404,0.07853138994309382,0.08183663434719339,0.05521492989902144,0.0543318547625149,0.05431929820293435,0.8695487968078526,0.9216361571456716,0.9312795177121891,0.6331407021340251,0.7282405829074001,0.7514733217377595,0.1238088014986244,-0.00014095703320948783,-0.3305244404099572,0.0006623327100663268,0.0012556559580545468
B1_C0_N0,true,false,false,0.06166356198782231,0.09844650950989836,0.09844650950989836,0.08638420329067543,0.04797807044389324,0.04797807044389324,0.8054910948703234,0.9389345428132937,0.9389345428132937,0.5264039861726774,0.7282405829074001,0.7282405829074001,0.1546844425011136,-1.9569316961228802,0.0,3.7517124477795774,0.0
B1_C0_N1,true,false,true,0.06166356198782231,0.09844650950989836,0.10254081191006546,0.08638420329067543,0.04797807044389324,0.047965429518912694,0.8054910948703234,0.9389345428132937,0.9484278612561111,0.5264039861726774,0.7282405829074001,0.7514733217377595,0.1546844425011136,-2.3663619361395902,-0.4094302400167102,3.752976540277632,0.001264092498054481
B1_C1_N0,true,true,false,0.0488647205089602,0.07853138994309382,0.07853138994309382,0.09248166548367695,0.0543318547625149,0.0543318547625149,0.7869104582669163,0.9216361571456716,0.9216361571456716,0.5264039861726774,0.7282405829074001,0.7282405829074001,0.1238088014986244,-1.2453038873286366,0.0,3.7260802352175633,0.0
B1_C1_N1,true,true,true,0.0488647205089602,0.07853138994309382,0.08183663434719339,0.09248166548367695,0.0543318547625149,0.05431929820293435,0.7869104582669163,0.9216361571456716,0.9312795177121891,0.5264039861726774,0.7282405829074001,0.7514733217377595,0.1238088014986244,-1.5758283277385938,-0.3305244404099572,3.727335891175618,0.0012556559580545468
