EE,EU,EN,UE,UU,UN,NE,NU,NN,year,age,sex,state
0.9999999999999953,0.2745872383571164,0.36790089391255054,0.9436346446641931,0.9999821013702626,0.9192682159419294,0.7308380676950723,0.717960379147002,0.9999999949085673,1999,15-24,Males,Queensland
0.9999999999999926,0.2940710583510787,0.37075925053446024,0.9383876101557113,0.9999957129730355,0.8576470823180056,0.6655341811788035,0.6443759493031891,0.999999999441616,1999,15-24,Males,South Australia
0.9999999999999977,0.2413586949110904,0.36917862932240786,0.941112296584423,0.9999829278151514,0.9209933813368187,0.7349730075400659,0.7020334021993392,0.9999999957345826,1999,15-24,Males,Western Australia
1,0.09263141902024263,0.16366468970506842,0.9107318008505607,0.9999972854118402,0.8799544809644456,0.7935524337422868,0.6343325277952108,0.9999999949327265,1999,25-54,Males,New South Wales
1,0.09934664041098495,0.13760685225603975,0.8845921556537103,0.9999998003097766,0.7599680064419048,0.7526559895171346,0.5864213295412675,0.9999999988004834,1999,25-54,Males,Victoria
1,0.12296076000215894,0.14637981189362104,0.9360749270212577,0.9999990273275322,0.7556562712591597,0.7369779478244847,0.6393971630300405,0.999999998197475,1999,25-54,Males,Queensland
1,0.11765954124367495,0.13259824097627104,0.8967116932212781,0.9999997660226494,0.7467157884557389,0.6985361852677057,0.5826141992660747,0.9999999995883412,1999,25-54,Males,South Australia
1,0.12103208519713238,0.13248500782856965,0.9394107967093338,0.999998956796708,0.7514604834233721,0.8041899943572511,0.6496570533935261,0.9999999923437471,1999,25-54,Males,Western Australia
1,0.12391765422961998,0.14926713877080444,0.7996022119783022,0.9999999828960395,0.7175428704537425,0.6402716194285099,0.48659883606458576,0.9999999999611031,1999,25-54,Males,Tasmania
1,0.08649254095420023,0.11998853529912668,0.9369200133795641,0.9999983109791523,0.7989960889286404,0.7839980811605249,0.6399400835464979,0.9999999957030272,1999,25-54,Males,Australian Capital Territory
0.999999935889157,0.03312143266759615,0.14016403673225286,0.5143632603662125,0.9873244385884856,0.8108304087139532,0.15428679891971897,0.11879695252597855,0.9999993534653044,1999,55-64,Males,New South Wales
0.9622585901258289,0.00766027564325078,0.03008113423092018,0.09539548287344413,0.7091154284463896,0.19548908868016635,0.03612900969951727,0.023084349365834256,0.9407866409346486,1999,55-64,Males,Victoria
0.9999999999999846,0.20627439341791032,0.4701812456143257,0.9544500954575913,0.9995501081073768,0.9860212031002715,0.6638268382084399,0.5766145325630114,0.9999999997930863,1999,15-24,Females,New South Wales
0.9999999999999917,0.20948874392535333,0.44358198943593974,0.9285713363098114,0.9999106345445506,0.9742055517178808,0.6707790750498019,0.658342934361356,0.9999999992294061,1999,15-24,Females,Victoria
0.9999999999999981,0.22042475582661136,0.3784364341001498,0.9186108066644092,0.9999499243716143,0.9681686684935911,0.6693694033586299,0.7032495706430644,0.999999998461105,1999,15-24,Females,Queensland
0.9999999999999974,0.21672408301843937,0.39318151295528736,0.9088004133897674,0.9999550021970915,0.9700413842015981,0.600140791305025,0.6918787943400768,0.9999999995315523,1999,15-24,Females,South Australia
0.9999999999999982,0.2291922979068951,0.3683706888524392,0.9711729903312073,0.9997094015977518,0.9693335725965779,0.6841006599207657,0.6651991897208087,0.9999999989442049,1999,15-24,Females,Western Australia
1,0.0714026398127312,0.36649923648514926,0.8954213148143915,0.9998966506745078,0.9846919199233041,0.5966130100171616,0.35004781421435205,0.9999999999974467,1999,25-54,Females,New South Wales
1,0.08117031952092024,0.3434150826843091,0.8974345772821475,0.9999087097578118,0.9831070433076814,0.5867176526780066,0.37972305666120454,0.9999999999968876,1999,25-54,Females,Victoria
1,0.0914500004181863,0.355267005384027,0.9151236478286275,0.9999508738109286,0.9692683943117559,0.62241063056383,0.428501308485031,0.9999999999874657,1999,25-54,Females,Queensland
1,0.08724001242236834,0.3132724813982193,0.8815618520316539,0.9999907819729823,0.9476535859225976,0.5556926548100427,0.33794017890827166,0.9999999999990986,1999,25-54,Females,South Australia
1,0.08263980581963759,0.35017006875177603,0.9367783918092243,0.9998181824877778,0.9814993182004701,0.6002403989918685,0.34840640311106075,0.9999999999973237,1999,25-54,Females,Western Australia
0.961615642986815,0.005023358325973892,0.03336099868721121,0.1279380042252688,0.5999072022141587,0.27215479356057237,0.060152605690890315,0.0350361968652001,0.9048111974439096,1999,25-54,Females,Tasmania
0.9995203279563453,0.08599242244967442,0.1392650124052739,0.4195961618453644,0.9000165460448911,0.654823923740607,0.18367516850586707,0.21891156121255784,0.9969908628917765,1999,15-24,Females,Tasmania
0.9999999999999782,0.25080815605094486,0.45295623007760244,0.9665878076668898,0.9998445349289005,0.9599364186016293,0.7565557213767219,0.6124550699135337,0.9999999981753246,2000,15-24,Males,New South Wales
0.9999999999999672,0.27418687245010076,0.4518928237799885,0.9415383660350145,0.9999155735872249,0.9668068395827922,0.764051573593698,0.6990023769875156,0.9999999932227773,2000,15-24,Males,Victoria
0.9999999999999915,0.2928597955180704,0.37887684393361243,0.9471065147053244,0.9999692987581642,0.9349412442657783,0.748503909866308,0.7491362130825667,0.999999988895475,2000,15-24,Males,Queensland
0.9999999999999974,0.23479628074008474,0.3777578272707659,0.9105821438397188,0.9999926706143162,0.9224756063626945,0.7318093516975213,0.6784166623214252,0.9999999971592669,2000,15-24,Males,South Australia
0.9999999999999902,0.27005005283202865,0.4034294709401661,0.9480677539218229,0.9999698963681863,0.9335406388065334,0.7682742144512744,0.6453056061805771,0.9999999964933193,2000,15-24,Males,Western Australia
1,0.10173506093872864,0.1497487500572554,0.9451795361065789,0.9999899663797617,0.8906181189229122,0.753375810032292,0.6084056443516499,0.9999999983694545,2000,25-54,Males,New South Wales
1,0.09169353279996739,0.14120410030534747,0.919248603121763,0.9999982392643861,0.8424631037130872,0.7591856480544452,0.5886117632309598,0.9999999986106158,2000,25-54,Males,Victoria
1,0.1408358032833209,0.15367115830274658,0.9485746267845526,0.9999985692055222,0.7420821962368768,0.7567652149529833,0.6112830400404464,0.9999999981955983,2000,25-54,Males,Queensland
1,0.11340335934905565,0.1270167193050905,0.8879947416260962,0.9999998719569505,0.7168880210081131,0.6333563621508587,0.6127516805383774,0.9999999997981381,2000,25-54,Males,South Australia
1,0.12224547700620458,0.1294427553757831,0.9589075708102122,0.9999968668610402,0.7670336470354673,0.7873994275093489,0.6480523858659928,0.9999999947018696,2000,25-54,Males,Western Australia
1,0.11521149793525487,0.14320883520734717,0.8155851667018631,0.999999971550803,0.73125053949737,0.6283343718350695,0.5298172428021661,0.9999999999436948,2000,25-54,Males,Tasmania
0.9997494179131678,0.01345943178831821,0.01807486451678697,0.37283825115645264,0.8767920245768446,0.2654992764584996,0.263356636760506,0.17632256207303676,0.9451806349916195,2000,25-54,Males,Australian Capital Territory
0.9999999999999917,0.1874666595136888,0.4595671420744736,0.9412848313820429,0.9998195695012518,0.9797412916686731,0.7007580609870756,0.596876947507114,0.9999999994767997,2000,15-24,Females,New South Wales
0.9999999999999928,0.1628990243868209,0.4707609856206486,0.9215917453726372,0.9998281823392406,0.9848112972552585,0.7197931211101294,0.6486463801741145,0.9999999984931314,2000,15-24,Females,Victoria
0.9999999999999994,0.2166312823772849,0.3386269318049461,0.9265300395134155,0.9999362775152065,0.9691791716250997,0.6832062795174768,0.7193933510020004,0.9999999975646372,2000,15-24,Females,Queensland
0.9999999999999952,0.21388398782427354,0.4188030070973974,0.9209224406440764,0.9999716124888125,0.9549403221259019,0.6375574775237659,0.6253043300270307,0.9999999997283743,2000,15-24,Females,South Australia
0.9999999999999978,0.2194014573321328,0.38466118220862044,0.9815643797163807,0.9994934427853472,0.967595067263945,0.6849114916018096,0.6544590599230823,0.9999999990917504,2000,15-24,Females,Western Australia
0.9999999999924035,0.22988894405004434,0.41185117291414897,0.876371675400106,0.9994963588336143,0.9625865264546231,0.5613405461506483,0.5987757511717867,0.9999999839000826,2000,15-24,Females,Tasmania
1,0.0645396562940499,0.353942654069622,0.9174980418896874,0.9997285607157045,0.9896518042495779,0.5959154973966583,0.34029453096775775,0.9999999999978004,2000,25-54,Females,New South Wales
1,0.08551873517995745,0.3456299707323326,0.92418065139181,0.9998554345558056,0.9822711105633587,0.6261075042022567,0.37251867707459063,0.9999999999935552,2000,25-54,Females,Victoria
1,0.08997610608759143,0.34003422981011744,0.9145121383793781,0.999942966900912,0.9720789811806978,0.5971906666038556,0.4353740748792554,0.9999999999915661,2000,25-54,Females,Queensland
1,0.09091217529162687,0.2932471365649286,0.8998650959183285,0.9999798638233033,0.957847964028314,0.5264130223220953,0.34449833635459914,0.9999999999994642,2000,25-54,Females,South Australia
1,0.08613355078707008,0.3416563440255306,0.9576001116095185,0.9995158348573843,0.9857833698590163,0.646569568578091,0.3609737271029849,0.9999999999914031,2000,25-54,Females,Western Australia
0.9374376614544746,0.02364461619756053,0.03891772234796498,0.2534127482987397,0.4555417556844549,0.2910454960168054,0.11803845573951854,0.10473960539224325,0.7772219388682383,2000,15-24,Males,Australian Capital Territory
0.9999999999996355,0.06883308820314404,0.2648496098334745,0.7972006196692202,0.9996032159489573,0.9308174697419093,0.4525052759991359,0.26063581574955696,0.9999999991879419,2000,25-54,Females,Tasmania
0.9999998207635228,0.15749899878580365,0.25066861833798504,0.6268474344869857,0.998544297717852,0.707668959101988,0.4571008615023926,0.4432404846491972,0.9999533772380272,2000,15-24,Males,Tasmania
0.9999999999999618,0.2595791633469887,0.47005476381107825,0.9557027624811106,0.9998892990566437,0.9627020900508733,0.7401937068262645,0.6618394986687481,0.9999999974042122,2001,15-24,Males,New South Wales
0.9999999999999757,0.286979353971063,0.4291026905228713,0.947564981516853,0.9999107512521798,0.9640167578035441,0.7322162653356874,0.7283442147871578,0.9999999939357699,2001,15-24,Males,Victoria
0.9999999999999905,0.3102305530657201,0.36730444571909926,0.8980165128059325,0.9999941562176639,0.9243723010615797,0.7620008177468245,0.7860898830020806,0.999999974005034,2001,15-24,Males,Queensland
0.9999999999999994,0.24445726724007077,0.30992583850509514,0.9292519181144684,0.9999890983966032,0.9177503970055294,0.6034940952330174,0.7135741510740894,0.999999999277126,2001,15-24,Males,South Australia
0.9999999999999886,0.3006035908282648,0.38481983432370637,0.9636584120877992,0.9999697026727135,0.9072131767629035,0.7283874248885107,0.734934833453047,0.9999999935940346,2001,15-24,Males,Western Australia
1,0.10344916806120374,0.14138118156468316,0.9504024285257667,0.9999930919821585,0.8579967086159184,0.7024515622682252,0.6606463609308975,0.9999999986690382,2001,25-54,Males,New South Wales
1,0.10245684228374818,0.12257978529560865,0.9350709650743607,0.9999970891001396,0.8411998138550626,0.7525576204766061,0.6707188925566103,0.9999999963940038,2001,25-54,Males,Victoria
1,0.13991210694832434,0.1287310270359886,0.9524796984114297,0.9999984844494986,0.7296079418204908,0.6900641609774132,0.5945389726944432,0.9999999995945752,2001,25-54,Males,Queensland
1,0.1202868909318392,0.12735184602285954,0.9024205094163553,0.9999997542188565,0.7377634549937997,0.5258308315443696,0.558477265917749,0.9999999999839181,2001,25-54,Males,South Australia
1,0.13115204060874652,0.12550140246976782,0.9596894226683874,0.9999980955258072,0.7137997648313841,0.7276947236601763,0.6474061028442932,0.9999999983358797,2001,25-54,Males,Western Australia
1,0.14647261957370883,0.15077017524843928,0.8716389281336834,0.999999821695906,0.7766506687668987,0.6295167831781316,0.631791737372845,0.9999999997339359,2001,25-54,Males,Tasmania
0.9999999999999959,0.18200499366212608,0.436467237016525,0.9413537619158986,0.9997770297342303,0.9823995542003531,0.6669563138166672,0.6104209603915582,0.9999999996498412,2001,15-24,Females,New South Wales
0.999999999999996,0.19349777676819446,0.4272865273679527,0.9299324822392993,0.9998395439809014,0.9819272283274609,0.6633752714802438,0.6545900802248987,0.9999999993605045,2001,15-24,Females,Victoria
0.9999999999999984,0.2289465705186653,0.3626581931001016,0.9233079982023904,0.9999674048945845,0.956682273824154,0.6541136012326358,0.7447110692738461,0.9999999975659801,2001,15-24,Females,Queensland
0.9999999999999976,0.2304920504748833,0.37937504469083505,0.950715737341355,0.9999135219498962,0.9610143948484978,0.6163780169419475,0.662793650597675,0.9999999996422957,2001,15-24,Females,South Australia
0.9999999999999984,0.2102542086700684,0.38050305500726767,0.9700082988223047,0.9998391966015792,0.9563103655315724,0.7072051964719863,0.6817826887669873,0.9999999980231635,2001,15-24,Females,Western Australia
1,0.08023392425740183,0.3282344857846796,0.9190241692227088,0.999887047421508,0.9806177372994342,0.5692264591460992,0.36232422583748325,0.9999999999983006,2001,25-54,Females,New South Wales
1,0.08305482702977984,0.3268136289739598,0.9177667342607876,0.9998989836525947,0.9796891281116696,0.5943662946909631,0.36576792251017687,0.9999999999970128,2001,25-54,Females,Victoria
1,0.09745823882106541,0.3128315145281044,0.9020618579738121,0.9999629620993341,0.9690180054474572,0.567520817128059,0.43255878767579403,0.9999999999954143,2001,25-54,Females,Queensland
1,0.07510594350669575,0.2727951005179904,0.908197138857019,0.9999350098388148,0.9761797469314765,0.49925747307567947,0.3291568574304399,0.9999999999997626,2001,25-54,Females,South Australia
1,0.10468052966704977,0.3126122351011106,0.9620358521041217,0.9998102354533913,0.9688817791850016,0.6039409799868977,0.381762152427394,0.9999999999955288,2001,25-54,Females,Western Australia
0.9999882835177777,0.10034599522832799,0.1236224523565651,0.692365752383238,0.9063722261274142,0.7572432396885755,0.38609337001377264,0.39424165460247584,0.9970748391675052,2001,15-24,Males,Australian Capital Territory
0.9999787508893105,0.12486520087876474,0.13326279842248256,0.5014480083165482,0.9875180017503857,0.5368790862649231,0.27531043244371,0.33632499376735603,0.9990690969099921,2001,15-24,Males,Tasmania
0.9999999533011243,0.01980539017246674,0.03829505428431035,0.5690881617290884,0.9826989088936113,0.5320623958233932,0.42138952193258084,0.3977482645312199,0.9962863558778774,2001,25-54,Males,Australian Capital Territory
0.9988924680435554,0.0156813502220281,0.050170927087603956,0.27312850799516675,0.8952426722775056,0.32142074439099244,0.08703237141955211,0.0399333680072429,0.9958170926082478,2001,55-64,Males,Western Australia
0.9984446160944559,0.01450711716397668,0.06328901544719856,0.3046255972872648,0.8549022588555024,0.3834899012844828,0.1035269814309362,0.05659372165145615,0.9932947803806682,2001,25-54,Females,Tasmania
0.9999999999999901,0.25682858927931784,0.41466879160833225,0.9404923144055096,0.9999162323916253,0.9672648312314831,0.6987150332597958,0.6447855389559397,0.9999999990046078,2002,15-24,Males,New South Wales
0.9999999999999893,0.2513199726896218,0.4224550503982343,0.9587345170375859,0.9997414783135511,0.9769624447251944,0.7181676815133488,0.6847971143925438,0.9999999975123711,2002,15-24,Males,Victoria
0.9999999999999966,0.28831601396398254,0.3441638716005587,0.9210218354559917,0.9999884925951411,0.9284866038798212,0.7314655999763107,0.7795280033301543,0.9999999857681815,2002,15-24,Males,Queensland
