time,n.risk,n.event,n.censor,survival_prob.1,survival_prob.2,std.err.1,std.err.2
48,219406,0,0,0.834914405057484,0.808540849929726,0.000724500530891789,0.00238465656828353
49,219406,14075,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
50,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
51,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
52,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
53,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
54,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
55,205331,0,0,0.781549464839609,0.748020157980275,0.000807015497294698,0.00297002586829722
56,205331,24202,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
57,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
58,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
59,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
60,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
61,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
62,181129,0,0,0.689752176058081,0.645648862917925,0.000904770251648115,0.00381086968022406
63,181129,6206,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
64,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
65,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
66,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
67,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
68,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
69,174923,0,0,0.666205098007092,0.619765791357728,0.000922642770476997,0.00399107309208902
70,174923,7191,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
71,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
72,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
73,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
74,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
75,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
76,167732,0,0,0.638916242644724,0.589973055713729,0.000940132953452302,0.00418098519565153
77,167732,3662,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
78,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
79,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
80,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
81,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
82,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
83,164070,0,0,0.625017397612438,0.574885129091881,0.000947766730991227,0.00426974797003422
84,164070,4515,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
85,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
86,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
87,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
88,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
89,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
90,159555,0,0,0.607878913950107,0.556362545948488,0.000956032516565005,0.00437166688561909
91,159555,4343,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
92,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
93,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
94,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
95,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
96,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
97,155212,0,0,0.591391413713526,0.53863096251467,0.000962817470638396,0.00446169508387372
98,155212,4468,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
99,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
100,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
101,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
102,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
103,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
104,150744,0,0,0.574427499588348,0.520478613313898,0.000968628914569462,0.00454595155107682
105,150744,2906,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
106,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
107,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
108,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
109,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
110,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
111,147838,0,0,0.563392937383151,0.508721926271174,0.000971780542210974,0.0045961361637182
112,147838,4618,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
113,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
114,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
115,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
116,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
117,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
118,143220,0,0,0.545855644750324,0.490121373219478,0.000975781848994519,0.0046682682591898
119,143220,4868,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
120,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
121,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
122,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
123,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
124,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
125,138352,0,0,0.527366110950426,0.470625720732724,0.000978671892558726,0.00473400063355155
126,138352,5816,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
127,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
128,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
129,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
130,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
131,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
132,132536,0,0,0.505272049108063,0.447488703049701,0.00098035024004372,0.00479831905979358
133,132536,4320,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
134,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
135,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
136,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
137,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
138,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
139,128216,0,0,0.4888585831837,0.430416173854714,0.000980351904708348,0.00483579694511319
140,128216,5199,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
141,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
142,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
143,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
144,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
145,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
146,123017,0,0,0.469102362557674,0.410001785073958,0.000978942450891106,0.00486897391989249
147,123017,4293,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
148,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
149,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
150,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
151,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
152,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
153,118724,0,0,0.452786237345257,0.393256781996829,0.000976608758590793,0.00488631634903877
154,118724,2700,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
155,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
156,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
157,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
158,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
159,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
160,116024,0,0,0.442523194649972,0.382778599021643,0.000974594226345598,0.0048924644765499
161,116024,2035,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
162,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
163,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
164,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
165,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
166,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
167,113989,0,0,0.434787176037051,0.374908886889223,0.000972794302617619,0.00489463108410194
168,113989,2252,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
169,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
170,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
171,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
172,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
173,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
174,111737,0,0,0.426225482153888,0.366228241120406,0.000970518133980466,0.00489452454731494
175,111737,1738,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
176,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
177,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
178,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
179,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
180,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
181,109999,0,0,0.419617252129582,0.359549347759477,0.000968554709255517,0.00489263282255897
182,109999,2008,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
183,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
184,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
185,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
186,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
187,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
188,107991,0,0,0.411981725564875,0.351855457948429,0.000966060505430901,0.00488845747992351
189,107991,1518,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
190,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
191,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
192,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
193,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
194,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
195,106473,0,0,0.406209057382637,0.346055457050129,0.000964014109109283,0.00488386013285892
196,106473,1766,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
197,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
198,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
199,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
200,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
201,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
202,104707,0,0,0.399492832611596,0.339325875437901,0.000961457456388304,0.0048769358301104
203,104707,1526,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
204,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
205,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
206,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
207,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
208,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
209,103181,0,0,0.393688927823408,0.333526606272468,0.000959094528060911,0.00486957496678933
210,103181,1990,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
211,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
212,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
213,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
214,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
215,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
216,101191,0,0,0.386119625379344,0.3259862014249,0.000955796513559495,0.00485804037878786
217,101191,1440,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
218,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
219,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
220,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
221,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
222,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
223,99751,0,0,0.380641857522339,0.320545695614396,0.00095325547929096,0.00484831451452481
224,99751,1726,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
225,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
226,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
227,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
228,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
229,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
230,98025,0,0,0.374075700187827,0.314042550279031,0.000950037964668137,0.00483510537087859
231,98025,1545,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
232,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
233,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
234,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
235,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
236,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
237,96480,0,0,0.368197678397606,0.308238128583791,0.000946997230664281,0.00482183303719646
238,96480,1951,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
239,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
240,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
241,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
242,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
243,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
244,94529,0,0,0.360774355488233,0.30093130498754,0.000942937605677215,0.00480309978069704
245,94529,1591,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
246,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
247,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
248,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
249,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
250,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
251,92938,0,0,0.354720233777909,0.294991940810379,0.000939443222257231,0.00478617419085894
252,92938,1795,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
253,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
254,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
255,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
256,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
257,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
258,91143,0,0,0.347889336832921,0.288312159409377,0.00093530085161668,0.00476526919887476
259,91143,1598,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
260,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
261,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
262,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
263,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
264,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
265,89545,0,0,0.341807634509307,0.282384588913963,0.0009314321678438,0.0047450278807792
266,89545,1862,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
267,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
268,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
269,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
270,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
271,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
272,87683,0,0,0.334720521305245,0.27550074313154,0.00092670553814612,0.00471948666847311
273,87683,1822,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
274,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
275,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
276,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
277,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
278,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
279,85861,0,0,0.327785101838612,0.268789294761901,0.000921850555404651,0.00469241663724777
280,85861,2081,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
281,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
282,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
283,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
284,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
285,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
286,83780,0,0,0.31986312161261,0.261154023785721,0.000916022478844376,0.00465894790040681
287,83780,1893,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
288,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
289,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
290,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
291,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
292,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
293,81887,0,0,0.312656205715882,0.254237081665301,0.000910454308161139,0.00462610293893215
294,81887,1944,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
295,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
296,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
297,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
298,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
299,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
300,79943,0,0,0.30525458814842,0.247162743099586,0.000904467413456881,0.0045899497006918
301,79943,1655,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
302,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
303,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
304,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
305,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
306,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
307,78288,0,0,0.29895286711025,0.241163644003413,0.000899151789018356,0.00455720814516443
308,78288,1133,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
309,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
310,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
311,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
312,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
313,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
314,77155,0,0,0.29463852425069,0.237069411139917,0.000895394818782058,0.00453373853451879
315,77155,584,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
316,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
317,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
318,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
319,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
320,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
321,76571,0,0,0.292414630500959,0.23496312877441,0.000893420309770843,0.00452130388460217
322,76571,337,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
323,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
324,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
325,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
326,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
327,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
328,76234,0,0,0.291131287796492,0.233748950840319,0.000892268981423041,0.00451402399611195
329,76234,84,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
330,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
331,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
332,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
333,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
334,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
335,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
336,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
337,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
338,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
339,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
340,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
341,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
342,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
343,76150,0,0,0.290811399691695,0.233446450917024,0.000891980633691076,0.00451219753638053
