time,n.risk,n.event,n.censor,survival_prob.1,survival_prob.2,std.err.1,std.err.2
63,147509,10249,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
64,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
65,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
66,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
67,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
68,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
69,137260,0,0,0.691051425056091,0.651097184613516,0.0010394049460599,0.00413102201518591
70,137260,6460,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
71,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
72,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
73,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
74,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
75,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
76,130800,0,0,0.658643791594925,0.615778169371075,0.00106717000154639,0.00439984412991635
77,130800,4256,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
78,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
79,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
80,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
81,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
82,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
83,126544,0,0,0.637289177568746,0.592656936383975,0.00108241447092458,0.00456028299168385
84,126544,5092,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
85,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
86,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
87,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
88,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
89,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
90,121452,0,0,0.611735696199528,0.565153466318838,0.00109762733797378,0.00473436593897116
91,121452,4171,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
92,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
93,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
94,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
95,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
96,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
97,117281,0,0,0.59080060411969,0.542758075505846,0.00110771531277374,0.00486208437119518
98,117281,5866,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
99,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
100,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
101,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
102,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
103,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
104,111415,0,0,0.561352368493971,0.511472513063811,0.0011183915995328,0.00501835698130144
105,111415,4517,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
106,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
107,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
108,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
109,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
110,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
111,106898,0,0,0.538669995052429,0.487553970962199,0.00112385608483551,0.00511972458294979
112,106898,3975,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
113,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
114,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
115,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
116,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
117,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
118,102923,0,0,0.518704213647748,0.466633781226505,0.00112670111089841,0.00519489098146298
119,102923,2996,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
120,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
121,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
122,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
123,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
124,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
125,99927,0,0,0.503653355831434,0.450948770666612,0.00112764403836102,0.00524254327669351
126,99927,8357,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
127,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
128,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
129,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
130,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
131,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
132,91570,0,0,0.461661546738515,0.407592351732932,0.00112483824381554,0.0053328263439536
133,91570,2515,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
134,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
135,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
136,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
137,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
138,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
139,89055,0,0,0.449021699809793,0.39466321132554,0.00112241891109989,0.00534727463414296
140,89055,3454,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
141,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
142,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
143,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
144,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
145,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
146,85601,0,0,0.431660600301448,0.377000451091423,0.00111789379194811,0.0053571708556755
147,85601,2929,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
148,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
149,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
150,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
151,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
152,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
153,82672,0,0,0.416936359194121,0.362109666670097,0.00111295213753224,0.00535633688457035
154,82672,4016,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
155,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
156,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
157,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
158,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
159,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
160,78656,0,0,0.396744440727602,0.341827310581214,0.00110449778484294,0.00534105068204841
161,78656,2535,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
162,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
163,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
164,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
165,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
166,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
167,76121,0,0,0.383996814498843,0.329107482981241,0.00109814244774872,0.00532274629438236
168,76121,2453,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
169,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
170,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
171,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
172,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
173,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
174,73668,0,0,0.371660107172567,0.316862293299645,0.00109122675218635,0.00529847687735833
175,73668,1596,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
176,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
177,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
178,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
179,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
180,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
181,72072,0,0,0.363632728117878,0.30892944024672,0.00108631603232284,0.00527914784008329
182,72072,1630,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
183,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
184,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
185,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
186,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
187,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
188,70442,0,0,0.355433690613751,0.300856038785412,0.00108096001185349,0.00525648053153631
189,70442,965,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
190,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
191,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
192,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
193,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
194,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
195,69477,0,0,0.350579339155763,0.296090154823595,0.00107762466011153,0.00524164892978842
196,69477,675,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
197,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
198,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
199,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
200,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
201,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
202,68802,0,0,0.347183659322694,0.292762666606493,0.0010752180903937,0.00523064415395701
203,68802,244,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
204,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
205,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
206,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
207,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
208,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
209,68558,0,0,0.345956151049881,0.291561096444521,0.00107433313672048,0.00522653789196409
210,68558,118,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
211,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
212,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
213,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
214,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
215,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
216,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
217,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
218,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
219,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
220,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
221,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
222,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
223,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
224,68440,0,0,0.34536251374379,0.290980249403725,0.00107390229550356,0.00522452755927117
