time,n.risk,n.event,n.censor,survival_prob.1,survival_prob.2,std.err.1,std.err.2
99,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
100,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
101,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
102,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
103,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
104,96042,0,0,0.475007158653956,0.446177353640269,0.00111634550230072,0.0053103903976375
105,96042,3086,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
106,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
107,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
108,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
109,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
110,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
111,92956,0,0,0.459770981959201,0.430683319562833,0.00111428517668833,0.0053478382420101
112,92956,4221,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
113,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
114,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
115,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
116,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
117,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
118,88735,0,0,0.438929266493747,0.40955900104686,0.0011097532526817,0.00538589441052134
119,88735,2782,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
120,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
121,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
122,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
123,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
124,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
125,85953,0,0,0.425191584618777,0.39568086853498,0.00110567116209726,0.00540240119818575
126,85953,2279,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
127,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
128,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
129,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
130,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
131,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
132,83674,0,0,0.413937138923983,0.384339380517636,0.00110167279631481,0.00541066927243003
133,83674,936,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
134,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
135,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
136,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
137,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
138,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
139,82738,0,0,0.409314726947664,0.379688687824563,0.00109985869354316,0.00541266257286733
140,82738,646,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
141,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
142,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
143,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
144,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
145,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
146,82092,0,0,0.406124420805863,0.376481435474867,0.00109854776271207,0.00541355657718039
147,82092,191,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
148,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
149,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
150,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
151,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
152,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
153,81901,0,0,0.405181149695757,0.375533558999736,0.00109815094064372,0.00541374492236506
