driver,year,index,abs_series_id,growth,source,source_url,downloaded
public_all_wpi,2013,115.2,A2705270T,0.0313339301700986,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2014,118.5,A2705270T,0.0286458333333333,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2015,121.6,A2705270T,0.0261603375527426,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2016,124.6,A2705270T,0.024671052631579,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2017,127.6,A2705270T,0.0240770465489566,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2018,130.6,A2705270T,0.0235109717868338,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2019,133.9,A2705270T,0.0252679938744258,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2020,137,A2705270T,0.0231516056758774,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2021,139.1,A2705270T,0.0153284671532847,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2022,142,A2705270T,0.0208483105679367,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2023,145.9,A2705270T,0.0274647887323944,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2024,151.5,A2705270T,0.0383824537354351,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2025,156.8,A2705270T,0.0349834983498352,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_all_wpi,2026,162.4,A2705270T,0.0357142857142856,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,1998,64.4,A2705238T,,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,1999,67,A2705238T,0.0403726708074532,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2000,68.7,A2705238T,0.0253731343283583,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2001,71.2,A2705238T,0.0363901018922852,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2002,74.2,A2705238T,0.0421348314606742,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2003,77.6,A2705238T,0.0458221024258758,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2004,80.4,A2705238T,0.0360824742268042,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2005,84.9,A2705238T,0.0559701492537315,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2006,88.6,A2705238T,0.0435806831566548,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2007,92.4,A2705238T,0.0428893905191874,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2008,96,A2705238T,0.0389610389610389,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2009,100,A2705238T,0.0416666666666667,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2010,104,A2705238T,0.04,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
public_education_wpi,2011,108.4,A2705238T,0.0423076923076924,"ABS Wage Price Index, Australia, catalogue 6345.0 table 5a",https://www.abs.gov.au/statistics/economy/price-indexes-and-inflation/wage-price-index-australia/latest-release,2026-08-25 21:04:26 AEST
