"","table_no","sheet_no","table_title","date","series","value","series_type","data_type","collection_month","frequency","series_id","unit"
"59","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2008-09-01,"GDP per capita: Current prices ;",14766,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"60","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2008-12-01,"GDP per capita: Current prices ;",14707,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"61","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2009-03-01,"GDP per capita: Current prices ;",14699,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"62","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2009-06-01,"GDP per capita: Current prices ;",14419,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"63","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2009-09-01,"GDP per capita: Current prices ;",14403,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"64","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2009-12-01,"GDP per capita: Current prices ;",14673,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"65","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2010-03-01,"GDP per capita: Current prices ;",14962,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"66","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2010-06-01,"GDP per capita: Current prices ;",15434,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"67","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2010-09-01,"GDP per capita: Current prices ;",15607,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"68","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2010-12-01,"GDP per capita: Current prices ;",15830,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"69","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2011-03-01,"GDP per capita: Current prices ;",16034,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
"70","5206001_key_aggregates","Data1","Table 1. Key National Accounts Aggregates",2011-06-01,"GDP per capita: Current prices ;",16377,"Seasonally Adjusted","DERIVED","3","Quarter","A2304420C","$"
