year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label,anchor_type
2037,37.4320131709708,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2038,37.566670924246,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2039,37.7013286775212,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2040,37.8359864307961,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2041,37.9706441840713,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2042,38.1053019373465,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2043,38.2399596906215,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2044,38.3746174438966,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2045,38.5092751971716,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2046,38.6439329504468,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2047,38.7785907037219,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2048,38.9132484569969,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2049,39.0479062102721,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2050,39.1825639635473,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
2051,39.3172217168223,no_income,Model excluding GDP PC,PBO through 2029-30; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC,PBO forecast anchor
