year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2059,39.1429139148577,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2060,39.1638982206345,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2061,39.1831051399774,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2062,39.2005632153018,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2063,39.2163003069685,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2064,39.2303436148413,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2065,39.2427196990015,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2066,39.2534544996602,central_gdp,GDP PC model: 1.03% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2026,37.1,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2027,37.1,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2028,36.4,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2029,35.7,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2030,34.9,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2031,35.7052130505201,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2032,36.4374397721519,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2033,37.0985042244708,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2034,37.7077981525362,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2035,38.2666214725779,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2036,38.8314896289781,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2037,39.0265023502763,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2038,39.2188264758701,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2039,39.4085149605521,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2040,39.5956192098571,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2041,39.7801891399135,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2042,39.9622732344299,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2043,40.1419185989843,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2044,40.319171012765,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2045,40.494074977905,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2046,40.6666737665453,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2047,40.8370094657468,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2048,41.0051230203754,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2049,41.1710542740614,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2050,41.3348420083394,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2051,41.4965239800657,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2052,41.6561369572026,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2053,41.8137167530515,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2054,41.9692982590208,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2055,42.1229154759987,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2056,42.2746015443994,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2057,42.4243887729599,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2058,42.5723086663337,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2059,42.7183919515557,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2060,42.8626686034256,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2061,43.0051678688615,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2062,43.1459182902789,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2063,43.2849477280387,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2064,43.4222833820045,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2065,43.5579518122578,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2066,43.6919789590094,midpoint_gdp,GDP PC model: 0.56% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2026,37.1,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2027,37.1,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2028,36.4,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2029,35.7,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2030,34.9,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2031,35.8285053966132,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2032,36.684024464338,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2033,37.46838126275,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2034,38.2009675369083,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2035,38.8830832030432,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2036,39.5712437055365,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2037,39.8895487729277,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2038,40.2051652446145,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2039,40.5181460753895,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2040,40.8285426707875,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2041,41.1364049469371,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2042,41.4417813875465,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2043,41.7447190981938,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2044,42.0452638580674,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2045,42.3434601693006,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2046,42.6393513040338,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2047,42.9329793493284,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2048,43.2243852500501,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2049,43.5136088498291,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2050,43.8006889302002,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2051,44.0856632480194,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2052,44.3685685712493,pressure_gdp,GDP PC model: 0.10% growth,PBO through 2029-30; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
