year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2053,44.6224808535338,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2054,44.65477001341,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2055,44.6850948842948,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2056,44.7134886066026,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2057,44.73998348907,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2058,44.7646110363508,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2059,44.7874019754797,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2060,44.8083862812565,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2061,44.8275932005994,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2062,44.8450512759239,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2063,44.8607883675906,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2064,44.8748316754633,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2065,44.8872077596236,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2066,44.8979425602823,central_gdp,GDP PC model: 1.03% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,central_gdp,GDP PC model: 1.03% growth
2019,34.0792684143503,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2020,35.0930481601006,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2021,34.729861993155,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2022,33.5299356308699,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2023,33.5175094780269,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2024,35.3350659648415,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2025,36.7220588322163,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2026,37.3451225382808,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2027,38.2639562170637,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2028,39.5054234903389,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2029,40.2297092979415,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2030,40.7077734726485,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2031,41.5129865231686,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2032,42.2452132448003,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2033,42.9062776971193,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2034,43.5155716251846,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2035,44.0743949452263,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2036,44.6392631016266,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2037,44.8342758229248,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2038,45.0265999485186,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2039,45.2162884332006,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2040,45.4033926825056,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2041,45.587962612562,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2042,45.7700467070784,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2043,45.9496920716327,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2044,46.1269444854134,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2045,46.3018484505535,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2046,46.4744472391937,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2047,46.6447829383953,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2048,46.8128964930239,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2049,46.9788277467099,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2050,47.1426154809879,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2051,47.3042974527141,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2052,47.463910429851,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2053,47.6214902257,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2054,47.7770717316693,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2055,47.9306889486471,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2056,48.0823750170479,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2057,48.2321622456084,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2058,48.3800821389822,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2059,48.5261654242042,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2060,48.670442076074,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2061,48.81294134151,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2062,48.9536917629274,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2063,49.0927212006871,midpoint_gdp,GDP PC model: 0.56% growth,FY2018-19 actual; deterministic structural changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
