year,primary_fiscal_pp,model,model_label,path_type,underlying_model,income_case,income_case_label
2045,46.0151940247254,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2046,46.1877928133657,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2047,46.3581285125672,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2048,46.5262420671958,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2049,46.6921733208818,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2050,46.8559610551599,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2051,47.0176430268861,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2052,47.177256004023,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2053,47.334835799872,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2054,47.4904173058412,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2055,47.6440345228191,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2056,47.7957205912198,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2057,47.9455078197803,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2058,48.0934277131542,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2059,48.2395109983761,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2060,48.383787650246,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2061,48.5262869156819,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2062,48.6670373370993,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2063,48.8060667748591,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2064,48.9434024288249,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2065,49.0790708590782,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2066,49.2130980058298,midpoint_gdp,GDP PC model: 0.56% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,midpoint_gdp,GDP PC model: 0.56% growth
2025,36.4354044063882,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2026,37.0909278465231,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2027,38.0423786400589,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2028,39.3165422921133,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2029,40.073564255151,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2030,40.5844044588468,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2031,41.51290985546,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2032,42.3684289231848,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2033,43.1527857215968,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2034,43.8853719957551,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2035,44.56748766189,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2036,45.2556481643833,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2037,45.5739532317745,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2038,45.8895697034613,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2039,46.2025505342363,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2040,46.5129471296343,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2041,46.8208094057839,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2042,47.1261858463933,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2043,47.4291235570406,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2044,47.7296683169142,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2045,48.0278646281474,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2046,48.3237557628806,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2047,48.6173838081752,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2048,48.9087897088969,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2049,49.198013308676,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2050,49.485093389047,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2051,49.7700677068662,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2052,50.0529730300961,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2053,50.3338451720382,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2054,50.6127190241005,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2055,50.8896285871714,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2056,51.1646070016651,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2057,51.4376865763186,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2058,51.7088988157855,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2059,51.9782744471006,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2060,52.2458434450635,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2061,52.5116350565925,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2062,52.7756778241028,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2063,53.0379996079556,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2064,53.2986276080145,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2065,53.5575883843609,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2066,53.8149078772054,pressure_gdp,GDP PC model: 0.10% growth,Latest National Accounts actual; deterministic model changes thereafter,with_income,pressure_gdp,GDP PC model: 0.10% growth
2025,36.4354044063882,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2026,36.3949826835836,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2027,36.3146921036945,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2028,36.2396349308223,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2029,36.1729582198093,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2030,36.1207350909866,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2031,36.0912393543699,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2032,36.0507801702402,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
2033,35.9625665407119,no_income,Model excluding GDP PC,Latest National Accounts actual; deterministic model changes thereafter,no_income,no_income,Model excluding GDP PC
