year,primary_fiscal_ratio,nominal_gdp,nominal_gdp_growth,revenue_ratio,official_net_debt,official_gross_debt,official_interest,net_debt_ratio,gross_debt_ratio,interest_ratio,total_fiscal_expenditure_ratio,fiscal_deficit_ratio,effective_interest_rate,model,model_label,anchor_type,anchor_label
2054,0.449283145652537,7813322.12289878,0.0344768856447728,0.369,,,,1.86437781515449,2.07937781515449,0.0839510383536789,0.533234184006216,0.164234184006216,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2055,0.452052241283246,8082701.13623566,0.0344768856447633,0.369,,,,1.97373773282252,2.18873773282252,0.0884433718495048,0.540495613132751,0.171495613132751,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2056,0.454802025428183,8361367.49901053,0.0344768856447726,0.369,,,,2.0868541724527,2.3018541724527,0.0930948400883465,0.54789686551653,0.17889686551653,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2057,0.457532821174718,8649641.4101078,0.0344768856447686,0.369,,,,2.2037427271716,2.4187427271716,0.0979060866350746,0.555438907809793,0.186438907809793,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2058,0.460244943569387,8947854.10787234,0.0344768856447684,0.369,,,,2.32441944869839,2.53941944869839,0.102877774721103,0.56312271829049,0.19412271829049,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2059,0.462938699882538,9256348.25071551,0.0344768856447666,0.369,,,,2.4489008437904,2.6639008437904,0.10801058708343,0.570949286965968,0.201949286965968,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2060,0.465614389862167,9575478.31084357,0.0344768856447673,0.369,,,,2.57720387090965,2.79220387090965,0.113305225813453,0.57891961567562,0.20991961567562,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2061,0.468272305977457,9905610.98156046,0.0344768856447659,0.369,,,,2.70934593710242,2.92434593710242,0.118762412215185,0.587034718192642,0.218034718192642,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2062,0.47091273365256,10247125.5986134,0.0344768856447804,0.369,,,,2.84534489508362,3.06034489508362,0.12438288667253,0.59529562032509,0.22629562032509,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2063,0.473535951491088,10600414.5760643,0.0344768856447613,0.369,,,,2.98521904051917,3.20021904051917,0.130167408525278,0.603703360016366,0.234703360016366,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2064,0.476142231491677,10965883.8571904,0.0344768856447679,0.369,,,,3.12898710949842,3.34398710949842,0.136116755953498,0.612258987445175,0.243258987445175,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2065,0.478731839255141,11343953.3809286,0.0344768856447715,0.369,,,,3.27666827619099,3.49166827619099,0.14223172587005,0.620963565125191,0.251963565125191,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2066,0.481305034183586,11735057.5644024,0.034476885644763,0.369,,,,3.42828215068086,3.64328215068086,0.148513133820915,0.629818168004501,0.260818168004501,0.044,pressure_gdp,GDP PC model: 0.10% growth,pbo,PBO forecast through 2029-30
2025,,2776242,,0.363,0.288,0.516,0.015,0.288,0.516,0.015,,,0.0290697674418605,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2026,0.371,2959816.32694817,0.0661233159602694,0.363,0.31,0.534,0.016,0.31,0.534,0.016,0.387,0.024,0.0330580873165975,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2027,0.371,3092714.09358704,0.0449006802985978,0.367,0.333,0.554,0.018,0.333,0.554,0.018,0.389,0.022,0.0352213712460201,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2028,0.364,3183066.81155288,0.0292147011433073,0.364,0.353,0.575,0.02,0.353,0.575,0.02,0.384,0.02,0.0371557653842349,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2029,0.357,3328609.76397991,0.0457241274040448,0.358,0.363,0.583,0.021,0.363,0.583,0.021,0.378,0.0200000000000001,0.0381916637834521,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2030,0.349,3505963.3234439,0.0532815715988089,0.357,0.365,0.58,0.022,0.365,0.58,0.022,0.371,0.014,0.0397464743999551,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2031,0.348705042633832,3660225.70967544,0.0440000000000025,0.358714285714286,,,,0.362026571220564,0.577026571220564,0.0224189560634706,0.371123998697303,0.0124097129830169,0.0403541209142472,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2032,0.348300450792535,3821275.64090114,0.0439999999999947,0.360428571428571,,,,0.35728049950859,0.57228049950859,0.0226398737647743,0.370940324557309,0.0105117531287379,0.0409617674285393,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2033,0.347418314497253,3989411.76910081,0.0440000000000051,0.362142857142857,,,,0.350284906093928,0.565284906093928,0.0227867480608073,0.37020506255806,0.00806220541520314,0.0415694139428315,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2034,0.346316394488347,4164945.88694123,0.043999999999996,0.363857142857143,,,,0.340818410399166,0.555818410399166,0.0228372180649647,0.369153612553312,0.00529646969616876,0.0421770604571236,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2035,0.345132910878989,4348203.50596666,0.0440000000000038,0.365571428571429,,,,0.328794181749525,0.543794181749525,0.0227782833508106,0.3679111942298,0.00233976565837113,0.0427847069714157,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2036,0.343582492232623,4539524.46022921,0.0440000000000038,0.367285714285714,,,,0.31383575410349,0.52883575410349,0.0226020204578032,0.366184512690426,-0.00110120159528804,0.0433923534857079,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2037,0.342733559028955,4739263.53647929,0.0439999999999989,0.369,,,,0.296630615814437,0.511630615814437,0.022288096916239,0.365021655945194,-0.0039783440548059,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2038,0.341884625825286,4947791.13208435,0.043999999999994,0.369,,,,0.278576544321717,0.493576544321717,0.0215629761454362,0.363447601970722,-0.00555239802927782,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2039,0.341035692621617,5165493.94189609,0.0440000000000058,0.369,,,,0.259673539625325,0.474673539625325,0.0208020765806087,0.361837769202226,-0.00716223079777434,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2040,0.340186759417949,5392775.6753395,0.0439999999999965,0.369,,,,0.239921601725267,0.454921601725267,0.0200053982217571,0.360192157639706,-0.00880784236029392,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2041,0.33933782621428,5630057.80505447,0.0440000000000058,0.369,,,,0.219320730621538,0.434320730621538,0.0191729410688809,0.358510767283161,-0.0104892327168391,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2042,0.33848889301061,5877780.34847686,0.0439999999999987,0.369,,,,0.197870926314141,0.412870926314141,0.0183047051219806,0.356793598132591,-0.0122064018674094,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2043,0.337639959806942,6136402.68380979,0.0439999999999912,0.369,,,,0.175572188803077,0.390572188803077,0.0174006903810559,0.355040650187998,-0.0139593498120021,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2044,0.336791026603273,6406404.40189743,0.0440000000000016,0.369,,,,0.152424518088342,0.367424518088342,0.0164608968461067,0.35325192344938,-0.0157480765506203,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2045,0.335942093399605,6688286.19558095,0.0440000000000051,0.369,,,,0.128427914169939,0.343427914169939,0.0154853245171331,0.351427417916738,-0.0175725820832618,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2046,0.335093160195936,6982570.78818646,0.0439999999999923,0.369,,,,0.103582377047868,0.318582377047868,0.0144739733941355,0.349567133590071,-0.0194328664099285,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2047,0.334244226992267,7289803.90286669,0.0440000000000038,0.369,,,,0.077887906722127,0.292887906722127,0.0134268434771132,0.34767107046938,-0.0213289295306198,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2048,0.333395293788599,7610555.27459282,0.0439999999999994,0.369,,,,0.0513445031927184,0.266344503192718,0.0123439347660667,0.345739228554666,-0.0232607714453343,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2049,0.332546360584929,7945419.70667491,0.0440000000000009,0.369,,,,0.0239521664596396,0.23895216645964,0.0112252472609958,0.343771607845925,-0.0252283921540752,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2050,0.33169742738126,8295018.17376862,0.0440000000000018,0.369,,,,-0.00428910347710811,0.210710896522892,0.0100707809619005,0.341768208343161,-0.0272317916568395,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2051,0.330848494177592,8659998.97341444,0.044,0.369,,,,-0.0333793066175238,0.181620693382476,0.00888053586878088,0.339729030046373,-0.0292709699536271,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2052,0.329999560973923,9041038.92824466,0.0439999999999983,0.369,,,,-0.0633184429616085,0.151681557038392,0.00765451198163694,0.33765407295556,-0.0313459270444401,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2053,0.329150627770254,9438844.64108742,0.0439999999999996,0.369,,,,-0.0941065125093622,0.120893487490638,0.00639270930046861,0.335543337070723,-0.0334566629292774,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2054,0.328301694566586,9854153.80529532,0.0440000000000056,0.369,,,,-0.125743515260783,0.0892564847392166,0.0050951278252759,0.333396822391862,-0.0356031776081381,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2055,0.327452761362917,10287736.5727283,0.0439999999999985,0.369,,,,-0.158229451215874,0.0567705487841258,0.00376176755605894,0.331214528918976,-0.037785471081024,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2056,0.326603828159248,10740396.9819283,0.0439999999999956,0.369,,,,-0.191564320374634,0.0234356796253655,0.00239262849281757,0.328996456652066,-0.0400035433479344,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2057,0.325754894955579,11212974.4491331,0.0439999999999958,0.369,,,,-0.225748122737064,0,0.000987710635551806,0.326742605591131,-0.0422573944088692,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2058,0.32490596175191,11706345.324895,0.0440000000000038,0.369,,,,-0.260327872287422,0,0,0.32490596175191,-0.04409403824809,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2059,0.324057028548242,12221424.5191904,0.0440000000000018,0.369,,,,-0.294299170960783,0,0,0.324057028548242,-0.044942971451758,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2060,0.323208095344573,12759167.1980348,0.0440000000000018,0.369,,,,-0.327687662280697,0,0,0.323208095344573,-0.045791904655427,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2061,0.322359162140904,13320570.5547483,0.0439999999999976,0.369,,,,-0.36051790900919,0,0,0.322359162140904,-0.046640837859096,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2062,0.321510228937235,13906675.6591572,0.043999999999998,0.369,,,,-0.392813438696089,0,0,0.321510228937235,-0.047489771062765,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2063,0.320661295733566,14518569.3881602,0.044000000000006,0.369,,,,-0.424596787308663,0,0,0.320661295733566,-0.048338704266434,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2064,0.319812362529897,15157386.4412392,0.0439999999999967,0.369,,,,-0.455889541022463,0,0,0.319812362529897,-0.049187637470103,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2065,0.318963429326228,15824311.4446538,0.0440000000000049,0.369,,,,-0.486712376250842,0,0,0.318963429326228,-0.050036570673772,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2066,0.318114496122559,16520581.1482184,0.0439999999999896,0.369,,,,-0.517085097987448,0,0,0.318114496122559,-0.050885503877441,0.044,no_income,Model excluding GDP PC,pbo,PBO forecast through 2029-30
2025,0.364354044063882,2776242,,0.363,0.288,0.516,0.015,0.288,0.516,0.015,0.379354044063882,0.016354044063882,0.0290697674418605,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2026,0.370260083783825,2959816.32694817,0.0661233159602694,0.363,0.31,0.534,0.016,0.293397689526548,0.508397689526548,0.016,0.386260083783825,0.023260083783825,0.0330580873165975,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2027,0.379122249424123,3092714.09358704,0.0449006802985978,0.367,0.333,0.554,0.018,0.31004927651824,0.52504927651824,0.0171370007705578,0.396259250194681,0.0292592501946808,0.0352213712460201,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2028,0.391209958369083,3183066.81155288,0.0292147011433073,0.364,0.353,0.575,0.02,0.347413200594076,0.562413200594076,0.0189548475277343,0.410164805896817,0.0461648058968173,0.0371557653842349,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2029,0.398125454890758,3328609.76397991,0.0457241274040448,0.358,0.363,0.583,0.021,0.392888374662244,0.607888374662244,0.0205403081956097,0.418665763086368,0.0606657630863677,0.0381916637834521,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2030,0.40257833634794,3505963.3234439,0.0532815715988089,0.357,0.365,0.58,0.022,0.441531142918679,0.656531142918679,0.0229391839495186,0.425517520297459,0.0685175202974587,0.0397464743999551,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2031,0.409397543392211,3660225.70967544,0.0440000000000025,0.358714285714286,,,,0.498982951206649,0.713982951206648,0.0253771428403345,0.434774686232546,0.0760604005182598,0.0403541209142472,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2032,0.415486887147598,3821275.64090114,0.0439999999999947,0.360428571428571,,,,0.561024747521632,0.776024747521632,0.0280134134054301,0.443500300553028,0.0830717291244567,0.0409617674285393,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2033,0.420864608209857,3989411.76910081,0.0440000000000051,0.362142857142857,,,,0.627001101144813,0.842001101144813,0.0308993237160995,0.451763931925957,0.0896210747830993,0.0415694139428315,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2034,0.425724624029581,4164945.88694123,0.043999999999996,0.363857142857143,,,,0.696459657889646,0.911459657889646,0.0340164093371164,0.459741033366697,0.0958838905095546,0.0421770604571236,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2035,0.430079933769066,4348203.50596666,0.0440000000000038,0.365571428571429,,,,0.768968459478019,0.983968459478019,0.0373530022788076,0.467432936047874,0.101861507476445,0.0427847069714157,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2036,0.434495691872138,4539524.46022921,0.0440000000000038,0.367285714285714,,,,0.844667033803353,1.05966703380335,0.0408972291307064,0.475392921002844,0.10810720671713,0.0433923534857079,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2037,0.435212895624189,4739263.53647929,0.0439999999999989,0.369,,,,0.919941232109535,1.13494123210954,0.0446602964438195,0.479873192068009,0.110873192068009,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2038,0.435903213419198,4947791.13208435,0.043999999999994,0.369,,,,0.995905748210731,1.21090574821073,0.0478327722345018,0.4837359856537,0.1147359856537,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2039,0.436567174805087,5165493.94189609,0.0440000000000058,0.369,,,,1.0725342256978,1.2875342256978,0.0510343418786129,0.4876015166837,0.1186015166837,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2040,0.437205293837208,5392775.6753395,0.0439999999999965,0.369,,,,1.14980082221701,1.36480082221701,0.0542638945696394,0.491469188406848,0.122469188406847,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2041,0.43781806967684,5630057.80505447,0.0440000000000058,0.369,,,,1.22768019457583,1.44268019457583,0.0575203411662338,0.495338410843074,0.126338410843074,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2042,0.438405987161074,5877780.34847686,0.0439999999999987,0.369,,,,1.3061474844189,1.5211474844189,0.0608026135644988,0.499208600725573,0.130208600725573,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2043,0.438969517345688,6136402.68380979,0.0439999999999912,0.369,,,,1.38517830444659,1.60017830444659,0.0641096640942838,0.503079181439972,0.134079181439972,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2044,0.439509118022566,6406404.40189743,0.0440000000000016,0.369,,,,1.46474872515115,1.67974872515115,0.0674404649383621,0.506949582960928,0.137949582960928,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2045,0.440025234213034,6688286.19558095,0.0440000000000051,0.369,,,,1.54483526204617,1.75983526204617,0.0707940075734198,0.510819241786454,0.141819241786454,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2046,0.440518298638507,6982570.78818646,0.0439999999999923,0.369,,,,1.62541486336668,1.84041486336668,0.0741693022318314,0.514687600870338,0.145687600870338,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2047,0.440988732169592,7289803.90286669,0.0440000000000038,0.369,,,,1.70646489821826,1.92146489821826,0.0775653773832697,0.518554109552862,0.149554109552862,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2048,0.441436944254948,7610555.27459282,0.0439999999999994,0.369,,,,1.7879631451552,2.0029631451552,0.0809812792352523,0.5224182234902,0.1534182234902,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2049,0.441863333330877,7945419.70667491,0.0440000000000009,0.369,,,,1.86988778116807,2.08488778116807,0.0844160712517516,0.526279404582629,0.157279404582629,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2050,0.442268287212727,8295018.17376862,0.0440000000000018,0.369,,,,1.95221737106278,2.16721737106278,0.0878688336890755,0.530137120901803,0.161137120901803,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2051,0.44265218346906,8659998.97341444,0.044,0.369,,,,2.03493085721384,2.24993085721384,0.0913386631482399,0.5339908466173,0.1649908466173,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2052,0.443015389779498,9041038.92824466,0.0439999999999983,0.369,,,,2.11800754967533,2.33300754967533,0.094824672143112,0.53784006192261,0.16884006192261,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2053,0.443358264277057,9438844.64108742,0.0439999999999996,0.369,,,,2.20142711663438,2.41642711663438,0.0983259886836346,0.541684252960692,0.172684252960692,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2054,0.443681155875819,9854153.80529532,0.0440000000000056,0.369,,,,2.28516957519218,2.50016957519218,0.101841755873479,0.545522911749298,0.176522911749298,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2055,0.443984404584667,10287736.5727283,0.0439999999999985,0.369,,,,2.36921528245884,2.58421528245884,0.10537113152151,0.549355536106177,0.180355536106177,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2056,0.444268341807746,10740396.9819283,0.0439999999999956,0.369,,,,2.45354492694859,2.66854492694859,0.108913287766465,0.553181629574211,0.184181629574211,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2057,0.44453329063242,11212974.4491331,0.0439999999999958,0.369,,,,2.53813952026301,2.75313952026301,0.112467410714309,0.557000701346729,0.188000701346729,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2058,0.444779566105228,11706345.324895,0.0440000000000038,0.369,,,,2.62298038905022,2.83798038905022,0.116032700087713,0.560812266192941,0.191812266192941,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2059,0.445007475496517,12221424.5191904,0.0440000000000018,0.369,,,,2.70804916722873,2.92304916722873,0.119608368887174,0.564615844383691,0.195615844383691,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2060,0.445217318554285,12759167.1980348,0.0440000000000018,0.369,,,,2.793327788465,3.008327788465,0.12319364306328,0.568410961617565,0.199410961617565,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2061,0.445409387747714,13320570.5547483,0.0439999999999976,0.369,,,,2.87879847889471,3.09379847889471,0.126787761199675,0.572197148947389,0.203197148947389,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2062,0.445583968500958,13906675.6591572,0.043999999999998,0.369,,,,2.96444375007767,3.17944375007767,0.130389974206291,0.575973942707249,0.206973942707249,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2063,0.445741339417625,14518569.3881602,0.044000000000006,0.369,,,,3.05024639217727,3.26524639217727,0.13399954502243,0.579740884440055,0.210740884440055,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2064,0.445881772496353,15157386.4412392,0.0439999999999967,0.369,,,,3.13618946735563,3.35118946735563,0.137615748329311,0.583497520825664,0.214497520825664,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2065,0.446005533337955,15824311.4446538,0.0440000000000049,0.369,,,,3.22225630337556,3.43725630337556,0.141237870271692,0.587243403609647,0.218243403609647,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2066,0.446112881344542,16520581.1482184,0.0439999999999896,0.369,,,,3.30843048740212,3.52343048740212,0.144865208188243,0.590978089532785,0.221978089532785,0.044,central_gdp,GDP PC model: 1.03% growth,actual,Latest National Accounts actual (2024-25)
2025,0.364354044063882,2776242,,0.363,0.288,0.516,0.015,0.288,0.516,0.015,0.379354044063882,0.016354044063882,0.0290697674418605,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2026,0.370584681124528,2956248.13236951,0.0648380553170473,0.363,0.31,0.534,0.016,0.294048343239093,0.509048343239093,0.016,0.386584681124528,0.0235846811245281,0.0330182342733968,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2027,0.379773017912356,3085243.7260513,0.0436349006936696,0.367,0.333,0.554,0.018,0.31168598477827,0.52668598477827,0.0171589329181717,0.396931950830528,0.0299319508305276,0.0351787045177641,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2028,0.392187690645108,3171522.24394209,0.0279648953378522,0.364,0.353,0.575,0.02,0.350408462420889,0.565408462420889,0.0190139344685296,0.411201625113638,0.0472016251136376,0.0371106460410777,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2029,0.399430548721134,3312505.0653655,0.0444527298185282,0.358,0.363,0.583,0.021,0.397575051692971,0.612575051692971,0.0206497003666759,0.42008024908781,0.06208024908781,0.0381452301325028,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2030,0.404211190468204,3484753.42999711,0.0519994267880777,0.357,0.365,0.58,0.022,0.448250489016983,0.663250489016983,0.0231160396865272,0.427327230154731,0.0703272301547313,0.0396980915769086,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2031,0.412263320973405,3621451.71564813,0.0392275345722619,0.358714285714286,,,,0.510607627329168,0.725607627329168,0.0257281335276089,0.437991454501014,0.0792771687867282,0.0403126499230645,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2032,0.419585588189723,3763512.33802547,0.0392275345722553,0.360428571428571,,,,0.579066953555689,0.794066953555689,0.0285761236086369,0.44816171179836,0.0877331403697885,0.0409272082692204,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2033,0.426196232712913,3911145.6483785,0.0392275345722624,0.362142857142857,,,,0.653004184950986,0.868004184950986,0.0317417918253777,0.457938024538291,0.0957951673954336,0.0415417666153763,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2034,0.432289171993566,4064570.24951742,0.0392275345722621,0.363857142857143,,,,0.731998022625598,0.946998022625598,0.0352106398949722,0.467499811888538,0.103642669031395,0.0421563249615323,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2035,0.437877405193983,4224013.31950173,0.0392275345722566,0.365571428571429,,,,0.815648448646151,1.03064844864615,0.0389750469179035,0.476852452111887,0.111281023540458,0.0427708833076882,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2036,0.443526086757985,4389710.94802619,0.0392275345722646,0.367285714285714,,,,0.904127969902636,1.11912796990264,0.0430272838688467,0.486553370626832,0.119267656341117,0.0433854416538441,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2037,0.445476213970967,4561908.48600211,0.0392275345722588,0.369,,,,0.993859143947658,1.20885914394766,0.0473829157115084,0.492859129682475,0.123859129682475,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2038,0.447399455226905,4740860.90885223,0.0392275345722568,0.369,,,,1.08592563351693,1.30092563351693,0.0511820564450207,0.498581511671926,0.129581511671926,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2039,0.449296340073725,4926833.19405653,0.0392275345722648,0.369,,,,1.18031180671761,1.39531180671761,0.0550800724292826,0.504376412503008,0.135376412503008,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2040,0.451167382566776,5120100.71350814,0.0392275345722599,0.369,,,,1.27700247392553,1.49200247392553,0.0590763018233961,0.510243684390172,0.141243684390172,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2041,0.45301308186734,5320949.64126074,0.0392275345722612,0.369,,,,1.37598287492222,1.59098287492222,0.0631701015117384,0.516183183379078,0.147183183379078,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2042,0.454833922812503,5529677.37727053,0.0392275345722561,0.369,,,,1.47723866654262,1.69223866654262,0.0673608465593541,0.522194769371857,0.153194769371857,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
2043,0.456630376458047,5746592.98776084,0.0392275345722575,0.369,,,,1.58075591080907,1.79575591080907,0.0716479296889707,0.528278306147018,0.159278306147018,0.044,midpoint_gdp,GDP PC model: 0.56% growth,actual,Latest National Accounts actual (2024-25)
