"annual_real_return","nominal_return","treatment","after_tax_real_gain"
-0.000975609756097451,0.024,"50% discount; nominal losses recognised",-43369.5340023613
-0.000975609756097451,0.024,"Real gains taxed; nominal losses recognised",-12433.9439681268
-0.000975609756097451,0.024,"Real gains taxed; full loss offset",-12433.9439681268
0,0.025,"50% discount; nominal losses recognised",-33153.640676326
0,0.025,"Real gains taxed; nominal losses recognised",0
0,0.025,"Real gains taxed; full loss offset",0
0.000975609756097562,0.026,"50% discount; nominal losses recognised",-22930.6060928044
0.000975609756097562,0.026,"Real gains taxed; nominal losses recognised",12543.6007159774
0.000975609756097562,0.026,"Real gains taxed; full loss offset",12543.6007159774
0.00195121951219512,0.027,"50% discount; nominal losses recognised",-12617.5013502281
0.00195121951219512,0.027,"Real gains taxed; nominal losses recognised",24078.0822502113
0.00195121951219512,0.027,"Real gains taxed; full loss offset",24078.0822502113
0.00292682926829269,0.028,"50% discount; nominal losses recognised",-2213.62174750019
0.00292682926829269,0.028,"Real gains taxed; nominal losses recognised",34801.0992640658
0.00292682926829269,0.028,"Real gains taxed; full loss offset",34801.0992640658
0.00390243902439025,0.029,"50% discount; nominal losses recognised",8281.74223608862
0.00390243902439025,0.029,"Real gains taxed; nominal losses recognised",44800.6724401107
0.00390243902439025,0.029,"Real gains taxed; full loss offset",44800.6724401107
0.00487804878048781,0.03,"50% discount; nominal losses recognised",18869.3049691031
0.00487804878048781,0.03,"Real gains taxed; nominal losses recognised",53894.284603436
0.00487804878048781,0.03,"Real gains taxed; full loss offset",53894.284603436
0.00585365853658537,0.031,"50% discount; nominal losses recognised",29549.7856963096
0.00585365853658537,0.031,"Real gains taxed; nominal losses recognised",63067.7036329385
0.00585365853658537,0.031,"Real gains taxed; full loss offset",63067.7036329385
0.00682926829268293,0.032,"50% discount; nominal losses recognised",40323.9085671957
0.00682926829268293,0.032,"Real gains taxed; nominal losses recognised",72321.5514975032
0.00682926829268293,0.032,"Real gains taxed; full loss offset",72321.5514975032
0.00780487804878049,0.033,"50% discount; nominal losses recognised",51049.3377879821
0.00780487804878049,0.033,"Real gains taxed; nominal losses recognised",81656.4544032434
0.00780487804878049,0.033,"Real gains taxed; full loss offset",81656.4544032434
0.00878048780487806,0.034,"50% discount; nominal losses recognised",61474.8463902928
0.00878048780487806,0.034,"Real gains taxed; nominal losses recognised",91073.0428182337
