"annual_real_return","nominal_return","treatment","after_tax_real_gain"
-0.000975609756097451,0.024,"50% discount; nominal losses recognised",-52581.5340023612
-0.000975609756097451,0.024,"Real gains taxed; nominal losses recognised",-12433.9439681268
-0.000975609756097451,0.024,"Real gains taxed; full loss offset",-8703.76077768875
0,0.025,"50% discount; nominal losses recognised",-42012.6816294535
0,0.025,"Real gains taxed; nominal losses recognised",0
0,0.025,"Real gains taxed; full loss offset",0
0.000975609756097562,0.026,"50% discount; nominal losses recognised",-31350.6210208727
0.000975609756097562,0.026,"Real gains taxed; nominal losses recognised",8780.52050118416
0.000975609756097562,0.026,"Real gains taxed; full loss offset",8780.52050118416
0.00195121951219512,0.027,"50% discount; nominal losses recognised",-20594.6222095968
0.00195121951219512,0.027,"Real gains taxed; nominal losses recognised",17638.4018751761
0.00195121951219512,0.027,"Real gains taxed; full loss offset",17638.4018751761
0.00292682926829269,0.028,"50% discount; nominal losses recognised",-9743.95023129163
0.00292682926829269,0.028,"Real gains taxed; nominal losses recognised",26574.2493867215
0.00292682926829269,0.028,"Real gains taxed; full loss offset",26574.2493867215
0.00390243902439025,0.029,"50% discount; nominal losses recognised",1202.13490496663
0.00390243902439025,0.029,"Real gains taxed; nominal losses recognised",35588.6724401107
0.00390243902439025,0.029,"Real gains taxed; full loss offset",35588.6724401107
0.00487804878048781,0.03,"50% discount; nominal losses recognised",12244.3782461474
0.00487804878048781,0.03,"Real gains taxed; nominal losses recognised",44682.284603436
0.00487804878048781,0.03,"Real gains taxed; full loss offset",44682.284603436
0.00585365853658537,0.031,"50% discount; nominal losses recognised",23383.529924829
0.00585365853658537,0.031,"Real gains taxed; nominal losses recognised",53855.7036329385
0.00585365853658537,0.031,"Real gains taxed; full loss offset",53855.7036329385
0.00682926829268293,0.032,"50% discount; nominal losses recognised",34620.3451889433
0.00682926829268293,0.032,"Real gains taxed; nominal losses recognised",63109.5514975032
0.00682926829268293,0.032,"Real gains taxed; full loss offset",63109.5514975032
0.00780487804878049,0.033,"50% discount; nominal losses recognised",45955.5844316278
0.00780487804878049,0.033,"Real gains taxed; nominal losses recognised",72444.4544032434
0.00780487804878049,0.033,"Real gains taxed; full loss offset",72444.4544032434
0.00878048780487806,0.034,"50% discount; nominal losses recognised",57390.0132212589
0.00878048780487806,0.034,"Real gains taxed; nominal losses recognised",81861.0428182337
0.00878048780487806,0.034,"Real gains taxed; full loss offset",81861.0428182337
0.00975609756097562,0.035,"50% discount; nominal losses recognised",68924.4023315962
0.00975609756097562,0.035,"Real gains taxed; nominal losses recognised",91359.9514973351
0.00975609756097562,0.035,"Real gains taxed; full loss offset",91359.951497335
0.0107317073170732,0.036,"50% discount; nominal losses recognised",80559.5277721086
0.0107317073170732,0.036,"Real gains taxed; nominal losses recognised",100941.819507169
0.0107317073170732,0.036,"Real gains taxed; full loss offset",100941.819507169
0.0117073170731707,0.037,"50% discount; nominal losses recognised",92296.1708184085
0.0117073170731707,0.037,"Real gains taxed; nominal losses recognised",110607.29025118
0.0117073170731707,0.037,"Real gains taxed; full loss offset",110607.29025118
0.0126829268292683,0.038,"50% discount; nominal losses recognised",104135.118042876
0.0126829268292683,0.038,"Real gains taxed; nominal losses recognised",120357.01149486
0.0126829268292683,0.038,"Real gains taxed; full loss offset",120357.01149486
0.0136585365853659,0.039,"50% discount; nominal losses recognised",116077.161345388
